time,d2m,msdwswrf,sp,ssrd,t2m,tcc,tp,u10,v10
2019-01-02 02:00:00,275.5071,0.0,59005.11,0.25,276.25638,0.9952879,1.3107667e-05,0.5801408,-0.3477647
2019-01-02 03:00:00,275.38202,0.0,58969.1,0.25,276.1784,0.9998963,2.4510082e-06,0.41273725,-0.31963214
2019-01-02 04:00:00,275.49606,0.0,58933.582,0.25,276.8901,1.0000031,2.0246953e-06,0.31041014,-0.33489922
2019-01-02 05:00:00,275.45352,0.0,58926.566,0.25,276.77573,1.0000031,1.4917459e-06,0.35708565,-0.46921507
2019-01-02 06:00:00,275.3599,0.0,58945.848,0.25,276.32962,1.0000031,1.7050188e-06,0.31018573,-0.5681937
2019-01-02 07:00:00,273.67404,0.0,58981.48,0.25,275.3259,1.0000031,5.861046e-06,0.19933134,-0.76615095
2019-01-02 08:00:00,273.52087,32.341736,59027.43,116361.5,274.84152,1.0000031,1.4066929e-05,0.11966878,-0.8565525
2019-01-02 09:00:00,275.48584,148.20773,59056.42,533611.25,276.27008,1.0000031,1.5132595e-05,-0.16554558,-1.062229
2019-01-02 10:00:00,275.41095,352.73135,59090.367,1269890.2,278.39664,0.91023123,5.7544094e-06,-0.49339628,-1.6780579
2019-01-02 11:00:00,274.8978,627.80505,59067.035,2260147.5,281.33414,0.7788924,3.3568824e-05,-0.97855246,-2.1551108
2019-01-02 12:00:00,273.3779,764.9188,59058.297,2753753.0,282.00235,0.4456242,0.00010944507,-1.0734743,-2.3451772
2019-01-02 13:00:00,274.1685,980.4236,59027.58,3529564.0,282.57745,0.46121943,0.00015367055,-0.8580488,-2.193879
2019-01-02 14:00:00,273.9532,921.0991,58985.72,3315997.5,283.63412,0.68559563,4.59305e-05,-0.31611907,-2.215493
2019-01-02 15:00:00,275.36246,956.33655,58914.34,3442783.5,284.09488,0.7551028,0.00016454048,-0.13323176,-2.0859802
2019-01-02 16:00:00,276.42282,615.6017,58920.04,2216215.8,283.49283,0.83918285,0.00115722,1.4591217,-1.1994611
2019-01-02 17:00:00,275.8935,450.5274,58838.31,1621885.5,280.699,0.7121167,0.0019546668,1.2578335,0.30031365
2019-01-02 18:00:00,276.52493,356.21,58840.824,1282413.2,280.7335,0.8988934,0.00089431694,1.7782208,1.4192693
2019-01-02 19:00:00,277.18616,187.20581,58904.363,673935.5,279.48874,1.0000031,0.0010355194,1.4449844,1.6105366
2019-01-02 20:00:00,276.64322,55.883484,58931.406,201246.62,279.0053,0.9906337,0.0004704967,0.6842631,1.1701932
2019-01-02 21:00:00,275.61606,1.0717773,58992.62,3858.5,278.14005,0.9894283,0.00047454634,0.64678806,0.24233311
2019-01-02 22:00:00,276.06622,0.0,59043.22,0.25,278.10837,0.9894283,0.00038641482,0.3810966,0.04849282
2019-01-02 23:00:00,276.47388,0.0,59080.88,0.25,277.9156,0.99470806,0.0003890791,0.48903376,-0.18240009
2019-01-03 00:00:00,276.42877,0.0,59089.992,0.25,277.57675,1.0000031,7.683528e-05,0.5415437,-0.52650946
2019-01-03 01:00:00,276.20667,0.0,59078.402,0.25,277.39432,0.99994206,3.942987e-05,0.63309956,-0.84317243
2019-01-03 02:00:00,275.982,0.0,59011.637,0.25,276.81308,1.0000031,3.0158553e-05,0.488585,-1.0455897
2019-01-03 03:00:00,275.7522,0.0,58982.043,0.25,276.48416,1.0000031,1.300103e-05,0.6470125,-0.965652
2019-01-03 04:00:00,275.5403,0.0,58911.715,0.25,276.3599,1.0000031,4.7848793e-05,0.89161015,-0.82361686
2019-01-03 05:00:00,275.54288,0.0,58926.94,0.25,276.29135,1.0000031,1.4066929e-05,0.9804732,-0.73047054
2019-01-03 06:00:00,275.23053,0.0,58933.77,0.25,276.0546,1.0000031,2.1313317e-06,1.003811,-0.6371528
2019-01-03 07:00:00,274.79056,0.0,59002.824,0.25,275.996,0.94361913,-2.3283064e-10,0.8097036,-0.66133994
2019-01-03 08:00:00,274.75824,39.092102,59040.03,140730.5,276.60846,0.9853234,-2.3283064e-10,0.8357342,-0.55790126
2019-01-03 09:00:00,275.76752,237.74911,59045.06,855822.25,278.0786,0.87360835,5.327165e-07,0.9800244,-0.49666148
2019-01-03 10:00:00,275.53265,471.0042,59074.54,1695601.4,279.99014,0.7175491,1.1720695e-06,0.64207566,-0.5462366
2019-01-03 11:00:00,275.60413,754.53937,59071.09,2716319.8,282.09827,0.8029109,7.076096e-05,-0.0026299953,-0.43696555
2019-01-03 12:00:00,276.9564,934.93835,59044.645,3365750.8,282.7296,0.8724334,0.0003294011,-0.490479,-0.28446645
2019-01-03 13:00:00,278.36566,834.9988,59009.91,3005971.0,283.32742,0.9483954,0.00062352815,-0.7898307,-0.2594216
2019-01-03 14:00:00,278.43716,663.3433,58926.418,2388016.5,282.21548,0.98123384,0.0018014223,-0.19337142,0.0008046925
2019-01-03 15:00:00,278.18866,495.67416,58953.387,1784480.2,281.02176,1.0000031,0.0030042534,-0.26495552,-0.34622085
2019-01-03 16:00:00,278.91458,409.51736,58906.125,1474250.6,281.74716,1.0000031,0.0016859028,1.1362079,0.884579
2019-01-03 17:00:00,276.5794,276.59674,58868.43,995808.0,278.95,0.9753895,0.00203033,2.113701,1.079277
2019-01-03 18:00:00,276.74194,347.65448,58835.008,1251613.8,279.4741,0.9906337,0.00042669754,1.7082075,1.5812032
2019-01-03 19:00:00,278.2661,161.06918,58867.34,579912.1,280.27417,1.0000031,0.00020961883,1.4169343,0.79606444
2019-01-03 20:00:00,276.47388,62.27661,58927.844,224194.0,279.17685,1.0000031,0.00024990132,0.9542182,1.2811797
2019-01-03 21:00:00,275.92752,1.447876,58966.965,5280.0,278.9056,0.9953184,8.450821e-05,0.8514423,1.5305989
2019-01-03 22:00:00,275.47137,0.0,59028.367,0.25,278.3333,1.0000031,3.697886e-05,1.0534037,0.9001892
2019-01-03 23:00:00,274.85013,0.0,59070.336,0.25,277.36313,1.0000031,3.1543896e-05,0.9515254,0.7174991
2019-01-04 00:00:00,274.54462,0.0,59094.27,0.25,277.24405,0.99470806,3.218325e-05,1.0359004,0.9209456
2019-01-04 01:00:00,274.33698,0.0,59076.977,0.25,276.89813,0.99994206,4.2733504e-05,0.9210068,0.83431786
2019-01-04 02:00:00,274.00082,0.0,59041.418,0.25,276.65854,0.9952879,4.870142e-05,0.8379782,0.753694
2019-01-04 03:00:00,274.04507,0.0,59018.465,0.25,276.62973,0.9999573,5.2857446e-05,0.81553805,0.5627699
2019-01-04 04:00:00,273.86807,0.0,58933.242,0.25,276.1822,0.99061847,0.00012649596,0.7843462,0.34062552
2019-01-04 05:00:00,274.03403,0.0,58935.008,0.25,276.06168,1.0000031,0.00019757659,0.65060294,0.06804839
2019-01-04 06:00:00,274.2238,0.0,58946.11,0.25,275.87738,1.0000031,4.3905806e-05,0.7942199,-0.35617018
2019-01-04 07:00:00,273.6936,0.0,59018.875,0.25,275.76303,0.98475885,0.00015505613,0.46951085,-0.34107465
2019-01-04 08:00:00,273.60342,21.228943,59067.227,76423.75,275.91565,0.9900234,0.0003370738,0.4356262,-0.18548782
2019-01-04 09:00:00,273.24258,124.835205,59068.613,449335.5,276.87073,0.956666,0.00021494715,1.0563209,0.19636035
2019-01-04 10:00:00,273.86722,254.84131,59092.992,917421.4,278.09372,0.8337352,0.00021526683,1.1359835,1.1111834
2019-01-04 11:00:00,273.29025,396.5243,59089.242,1427408.2,279.98636,0.94305456,0.00037021656,0.7513592,2.1467707
2019-01-04 12:00:00,273.6613,527.1133,59089.28,1897592.5,280.51093,0.93070954,0.00048051425,0.049655497,2.173188
2019-01-04 13:00:00,275.50287,614.0974,59064.074,2210800.5,281.55246,0.9694688,0.00020887284,-0.93053055,2.1867397
2019-01-04 14:00:00,277.00406,821.5544,59021.05,2957571.8,282.75372,0.86777925,0.00042765657,-0.53446174,1.9127901
2019-01-04 15:00:00,277.28998,582.0754,58949.223,2095454.4,281.9343,0.96933144,0.00062203617,0.010160804,1.8287356
2019-01-04 16:00:00,278.73502,662.5724,58910.74,2385241.2,281.98532,0.99470806,0.0006305617,0.98316604,1.4757061
2019-01-04 17:00:00,277.7308,444.19067,58856.613,1599141.2,280.06055,0.97938746,0.002146489,1.8244474,1.6100221
2019-01-04 18:00:00,276.8049,279.7181,58905.04,1007044.75,279.10928,1.0000031,0.0008932513,2.1724944,1.6203144
2019-01-04 19:00:00,274.34464,88.9397,58895.81,320248.0,279.06534,1.0000031,0.0001716807,1.9768162,1.2051873
2019-01-04 20:00:00,273.48853,41.762146,58980.69,150410.38,279.2709,0.99470806,2.8986251e-05,1.2221537,1.8359401
2019-01-04 21:00:00,272.97195,1.4290771,58983.656,5280.0,278.4595,1.0000031,3.4100376e-06,1.5484335,1.4932032
2019-01-04 22:00:00,273.15237,0.0,59024.24,0.25,277.87872,1.0000031,5.008653e-06,1.2502038,1.0797915
2019-01-04 23:00:00,273.0613,0.0,59089.43,0.25,276.9761,1.0000031,6.820308e-06,0.98316604,0.8792613
2019-01-05 00:00:00,272.56348,0.0,59127.613,0.25,276.78568,1.0000031,1.0656659e-05,1.0978352,0.6672378
2019-01-05 01:00:00,272.2801,0.0,59128.85,0.25,276.4889,1.0000031,2.056756e-05,1.2762345,0.5871286
2019-01-05 02:00:00,272.04352,0.0,59069.363,0.25,276.21716,1.0000031,8.674618e-05,1.1213974,0.30820447
2019-01-05 03:00:00,271.96436,0.0,59013.55,0.25,275.89157,0.9953184,4.060217e-05,1.4274812,0.38591212
2019-01-05 04:00:00,272.05542,0.0,58998.96,0.25,275.77673,0.9951811,0.00016230275,1.0370224,0.13837981
2019-01-05 05:00:00,271.94223,0.0,58970.64,0.25,275.20587,0.9792959,0.000112961745,1.1489987,0.06427452
2019-01-05 06:00:00,271.93713,0.0,58995.434,0.25,274.9762,0.994647,1.4493009e-05,0.96319425,0.07267997
2019-01-05 07:00:00,272.6494,0.0,59042.992,0.25,275.39914,0.87418824,7.9819234e-05,1.044652,-0.070555985
2019-01-05 08:00:00,272.85876,31.194702,59116.92,112300.25,275.71057,0.98475885,2.227258e-05,1.0179483,-0.020466298
2019-01-05 09:00:00,270.95422,187.11179,59119.74,673597.0,276.53802,0.98475885,0.00014290726,1.1792929,0.1985904
2019-01-05 10:00:00,271.53717,476.1939,59141.453,1714284.2,278.11548,0.9700639,0.00033526216,1.3392913,0.3370232
2019-01-05 11:00:00,270.9457,661.2373,59146.78,2380435.0,280.01282,0.9711473,0.00020407722,1.3422085,0.78457123
2019-01-05 12:00:00,272.31073,795.11694,59165.234,2862397.5,281.54254,0.9756794,0.0002613042,1.2226025,1.2194252
2019-01-05 13:00:00,272.5388,902.0138,59141.527,3247290.8,281.26892,0.96087766,0.00013843155,0.68112147,1.3424194
2019-01-05 14:00:00,273.8153,930.44434,59097.344,3349572.5,282.6729,0.99040484,6.22354e-05,0.6909952,1.6045327
2019-01-05 15:00:00,273.98892,840.2261,59049.746,3024789.2,282.48627,0.85575473,0.00013587391,1.228437,1.8414295
2019-01-05 16:00:00,274.354,897.72656,58965.99,3231789.5,283.0122,0.53969926,2.8879847e-05,1.946522,2.2064667
2019-01-05 17:00:00,272.68518,792.35284,58926.305,2852514.8,282.45175,0.60781777,2.589589e-05,3.194419,2.6037536
2019-01-05 18:00:00,270.80017,486.19727,58901.473,1750296.0,281.25616,0.88140595,0.00038183248,3.5604181,3.171894
2019-01-05 19:00:00,272.1286,266.61218,58927.656,959863.9,280.5511,0.98007417,4.79538e-06,4.2358665,2.886623
2019-01-05 20:00:00,270.7772,95.52081,59004.773,343940.0,279.17072,0.97885334,4.2608008e-07,2.7130775,1.9011254
2019-01-05 21:00:00,269.75345,2.1247559,59056.723,7649.25,277.74686,1.0000031,-2.3283064e-10,2.006437,1.5093279
2019-01-05 22:00:00,269.5109,0.0,59089.13,0.25,277.02005,0.9747486,-2.3283064e-10,1.7535366,1.2870121
2019-01-05 23:00:00,270.03088,0.0,59131.703,0.25,276.31924,0.97009444,-2.3283064e-10,1.5161197,0.82677
2019-01-06 00:00:00,270.19595,0.0,59181.965,0.25,275.95963,1.0000031,-2.3283064e-10,1.3235831,0.5006724
2019-01-06 01:00:00,269.9313,0.0,59161.07,0.25,275.1676,1.0000031,-2.3283064e-10,1.2829665,0.52914804
2019-01-06 02:00:00,269.14752,0.0,59098.395,0.25,274.10385,0.98001313,-2.3283064e-10,1.4945772,0.64853996
2019-01-06 03:00:00,269.0105,0.0,59057.887,0.25,273.04858,0.8895241,-2.3283064e-10,1.4568777,0.5569376
2019-01-06 04:00:00,268.54926,0.0,59017.152,0.25,272.275,0.98468256,-2.3283064e-10,1.9121885,0.55985373
2019-01-06 05:00:00,267.79526,0.0,58992.81,0.25,271.1555,0.98999286,-2.3283064e-10,1.7670007,0.503074
2019-01-06 06:00:00,267.36804,0.0,59007.7,0.25,270.7727,0.92484987,-2.3283064e-10,2.1599278,0.68627876
2019-01-06 07:00:00,267.4523,0.0,59071.652,0.25,271.16257,0.9694688,-2.3283064e-10,2.0546834,0.57203305
2019-01-06 08:00:00,266.57492,46.01172,59091.68,165640.88,272.76932,0.9746265,-2.3283064e-10,1.8320771,0.6219513
2019-01-06 09:00:00,265.53668,258.1131,59140.293,929199.6,275.4771,0.9847131,-2.3283064e-10,1.839258,0.76655954
2019-01-06 10:00:00,265.49667,555.20544,59142.09,1998791.1,278.45148,0.9899471,-2.3283064e-10,1.761615,1.0746455
2019-01-06 11:00:00,264.49335,815.65015,59133.766,2936384.2,281.17014,0.97535896,-2.3283064e-10,1.8540685,1.6806965
2019-01-06 12:00:00,265.5103,1019.8729,59122.438,3671580.5,282.7046,0.9594738,-2.3283064e-10,1.9379947,2.469609
2019-01-06 13:00:00,266.94257,1160.1456,59075.402,4176490.5,284.1067,0.97409236,-2.3283064e-10,1.7535366,2.6900382
2019-01-06 14:00:00,266.20218,1221.3881,59063.062,4397029.0,285.36136,0.9894283,-2.3283064e-10,2.1738408,3.1537108
2019-01-06 15:00:00,267.2183,1197.4326,59016.965,4310790.0,285.31693,0.99470806,-2.3283064e-10,2.8699343,3.6386547
2019-01-06 16:00:00,267.13403,1084.8196,58961.0,3905318.5,285.0008,0.97584724,-2.3283064e-10,3.664765,3.9460545
2019-01-06 17:00:00,267.51273,920.3846,58923.004,3313357.5,284.44647,0.30905136,-2.3283064e-10,3.9490814,3.9036841
2019-01-06 18:00:00,267.42422,696.7944,58929.344,2508574.8,283.86758,0.3997693,-2.3283064e-10,3.9282122,3.603489
2019-01-06 19:00:00,267.9127,428.9412,58979.117,1544108.1,281.5813,0.42944908,-2.3283064e-10,3.7361245,3.1202605
2019-01-06 20:00:00,266.67108,153.60428,59006.836,552903.25,280.01047,0.46250123,-2.3283064e-10,2.551733,1.9481273
2019-01-06 21:00:00,267.40634,3.8170776,58998.81,13741.5,278.29648,0.6171566,-2.3283064e-10,1.8778551,1.2894137
2019-01-06 22:00:00,267.66675,0.0,59054.508,0.25,276.64294,0.8713652,-2.3283064e-10,2.1085398,1.1743102
2019-01-06 23:00:00,268.19183,0.0,59050.684,0.25,275.62787,0.9271388,-2.3283064e-10,2.1029298,1.1019204
2019-01-07 00:00:00,268.90497,0.0,59052.746,0.25,275.23706,0.96479934,-2.3283064e-10,2.0459318,1.0629807
2019-01-07 01:00:00,269.43515,0.0,59050.535,0.25,274.86703,0.96537924,-2.3283064e-10,2.0869973,1.0003686
2019-01-07 02:00:00,268.05652,0.0,58983.656,0.25,272.32037,0.9553232,-2.3283064e-10,1.8397068,0.88835293
2019-01-07 03:00:00,267.23105,0.0,58982.645,0.25,271.78732,0.9699571,-2.3283064e-10,2.1006858,0.9200879
2019-01-07 04:00:00,266.33664,0.0,58919.29,0.25,271.2949,0.98524714,-2.3283064e-10,2.2290435,0.82779926
2019-01-07 05:00:00,265.41327,0.0,58911.0,0.25,270.69238,0.9798758,-2.3283064e-10,2.4368393,0.8567895
2019-01-07 06:00:00,264.47974,0.0,58918.39,0.25,270.32803,0.9606335,-2.3283064e-10,2.3448348,0.8442672
2019-01-07 07:00:00,264.52994,0.0,58984.78,0.25,271.24054,0.9951811,-2.3283064e-10,2.2205162,0.80892986
2019-01-07 08:00:00,263.86188,48.268127,59015.914,173696.25,273.19226,0.98465204,-2.3283064e-10,1.9474195,0.82196695
2019-01-07 09:00:00,263.71295,298.14536,59053.61,1073314.6,277.05124,0.99972844,-2.3283064e-10,1.8210814,0.92334706
2019-01-07 10:00:00,263.5232,591.7967,59056.61,2130450.8,279.51523,0.8134858,-2.3283064e-10,1.8318527,1.3456788
2019-01-07 11:00:00,264.80396,844.02435,59068.688,3038463.0,282.01746,0.3672207,-2.3283064e-10,1.5944359,1.4827392
2019-01-07 12:00:00,266.25323,1043.9224,59051.02,3758090.0,283.20456,0.48769474,-2.3283064e-10,1.2560383,1.6534216
2019-01-07 13:00:00,266.6779,1175.0378,59046.934,4230237.0,284.27304,0.5816782,-2.3283064e-10,0.9519742,1.6204858
2019-01-07 14:00:00,266.7,1229.5674,59007.812,4426407.0,285.58063,0.39528298,-2.3283064e-10,1.3410865,2.0275505
2019-01-07 15:00:00,265.82858,1203.4685,58970.902,4332587.0,286.11084,0.27842546,-2.3283064e-10,1.7340137,2.631886
2019-01-07 16:00:00,265.9673,1099.1477,58922.14,3956967.2,285.92325,0.5635346,5.327165e-07,2.0986662,3.2437694
2019-01-07 17:00:00,266.00302,924.37085,58892.508,3327708.0,285.26117,0.65481716,-2.3283064e-10,2.5216632,3.6190991
2019-01-07 18:00:00,264.85928,696.6064,58876.383,2507762.5,283.71304,0.8155153,-2.3283064e-10,3.0739155,3.7256255
2019-01-07 19:00:00,263.29343,430.33264,58901.812,1549252.6,282.46545,0.97885334,-2.3283064e-10,2.8333569,3.171894
2019-01-07 20:00:00,261.41183,150.67096,58928.63,542411.1,280.2288,0.9747486,-2.3283064e-10,2.3228433,2.2342563
2019-01-07 21:00:00,262.4977,3.6478271,58950.46,13064.5,278.88812,0.99467754,-2.3283064e-10,1.7156126,1.4070902
2019-01-07 22:00:00,265.96643,0.0,58978.816,0.25,277.58054,0.97996736,-2.3283064e-10,1.7097783,1.1391444
2019-01-07 23:00:00,266.1273,0.0,59029.94,0.25,275.73798,0.9899471,-2.3283064e-10,1.6283205,0.8922984
2019-01-08 00:00:00,266.83105,0.0,59033.016,0.25,275.06552,0.95996207,-2.3283064e-10,1.5841134,0.78457123
2019-01-08 01:00:00,266.8617,0.0,59033.28,0.25,274.36942,0.8491473,-2.3283064e-10,1.850478,0.7914328
2019-01-08 02:00:00,267.27954,0.0,59013.29,0.25,273.82785,0.90885794,-2.3283064e-10,1.9092712,0.74443084
2019-01-08 03:00:00,266.5664,0.0,58995.656,0.25,272.6195,0.9999573,-2.3283064e-10,1.8695521,0.60273874
2019-01-08 04:00:00,265.9443,0.0,58950.61,0.25,272.8052,0.9905422,-2.3283064e-10,1.8195107,0.6941696
2019-01-08 05:00:00,265.54605,0.0,58928.332,0.25,272.60675,0.9806082,-2.3283064e-10,1.9853435,0.8332886
2019-01-08 06:00:00,265.28394,0.0,58918.13,0.25,272.31848,0.98999286,-2.3283064e-10,1.9166765,0.841351
2019-01-08 07:00:00,265.20053,0.0,59011.223,0.25,272.344,0.9436649,-2.3283064e-10,1.6536779,0.81338996
2019-01-08 08:00:00,264.4491,47.628784,59016.55,171597.75,273.91812,0.9693925,-2.3283064e-10,1.5102853,0.73259455
2019-01-08 09:00:00,263.0611,280.07535,59065.426,1008263.1,278.0649,0.9557657,-2.3283064e-10,1.3134851,0.8571326
2019-01-08 10:00:00,264.15805,561.843,59085.117,2022686.1,281.62003,0.9093615,-2.3283064e-10,0.9026059,0.7840566
2019-01-08 11:00:00,265.82516,802.3938,59109.723,2888594.2,284.2357,0.94529766,-2.3283064e-10,0.52740645,0.60016567
2019-01-08 12:00:00,268.27097,1012.1824,59074.35,3643894.5,285.22006,0.9595043,-2.3283064e-10,0.977556,0.9111678
2019-01-08 13:00:00,268.26672,1153.696,59057.996,4153340.0,286.52814,1.0000031,2.51499e-05,0.87545323,2.1958313
2019-01-08 14:00:00,267.2183,1189.8549,59028.215,4283510.5,287.99545,1.0000031,9.814883e-05,0.6178403,3.162631
2019-01-08 15:00:00,266.28983,1131.2637,58990.934,4072516.5,287.62213,1.0000031,9.356649e-05,1.1166849,3.7614775
2019-01-08 16:00:00,266.33832,965.3433,58942.996,3475207.5,286.99832,1.0000031,3.9536506e-05,1.7248132,4.023419
2019-01-08 17:00:00,266.38855,792.2964,58939.547,2852311.5,286.1841,1.0000031,2.7600909e-05,2.3262095,4.051037
2019-01-08 18:00:00,265.37668,412.16864,58914.977,1483795.0,284.36093,0.9999573,-2.3283064e-10,2.9421916,3.833696
2019-01-08 19:00:00,268.3016,338.45966,58989.62,1218444.9,281.50143,1.0000031,-2.3283064e-10,2.0151887,2.7353246
2019-01-08 20:00:00,266.59277,107.348114,59024.953,386382.5,279.43726,1.0000031,-2.3283064e-10,1.8704498,1.8716204
2019-01-08 21:00:00,266.85574,3.215393,58991.23,11575.25,278.33096,1.0000031,-2.3283064e-10,1.5381111,1.3178892
2019-01-08 22:00:00,267.1519,0.0,59063.137,0.25,276.8849,1.0000031,-2.3283064e-10,1.5538192,1.1364
2019-01-08 23:00:00,267.7689,0.0,59083.055,0.25,276.04184,1.0000031,-2.3283064e-10,1.4227687,0.99385005
2019-01-09 00:00:00,269.0624,0.0,59117.375,0.25,275.56076,1.0000031,-2.3283064e-10,1.3774395,0.88921064
2019-01-09 01:00:00,269.4624,0.0,59079.754,0.25,275.15814,1.0000031,-2.3283064e-10,1.4277055,0.8271131
2019-01-09 02:00:00,269.33646,0.0,59017.863,0.25,274.3061,1.0000031,-2.3283064e-10,1.2773565,0.78662974
2019-01-09 03:00:00,268.95944,0.0,58974.016,0.25,273.13318,1.0000031,-2.3283064e-10,1.2784785,0.87411517
2019-01-09 04:00:00,268.11694,0.0,58922.555,0.25,272.11337,1.0000031,-2.3283064e-10,1.3498381,0.8439241
2019-01-09 05:00:00,267.48636,0.0,58919.402,0.25,271.31332,0.9999573,-2.3283064e-10,1.5710981,0.9055069
2019-01-09 06:00:00,267.21912,0.0,58884.406,0.25,271.0293,0.9953184,-2.3283064e-10,1.7860749,0.98921853
2019-01-09 07:00:00,267.6506,0.0,58915.277,0.25,272.04532,0.9303586,-2.3283064e-10,1.9308138,0.8768597
2019-01-09 08:00:00,267.85654,45.015137,58945.547,162121.0,273.73193,0.97502327,-2.3283064e-10,1.6916018,0.72847766
2019-01-09 09:00:00,267.3008,257.07892,58963.29,925408.9,277.39102,0.9503028,-2.3283064e-10,1.5316035,0.8147623
2019-01-09 10:00:00,266.81235,516.00055,58974.914,1857586.9,280.5747,0.97885334,-2.3283064e-10,1.4815619,1.1039789
2019-01-09 11:00:00,264.1121,721.52075,59004.17,2597453.5,283.11572,0.9753895,-2.3283064e-10,1.0509353,0.9943647
2019-01-09 12:00:00,266.0839,932.68195,58980.58,3357627.8,284.96014,0.9894283,-2.3283064e-10,0.5814872,0.9694914
2019-01-09 13:00:00,267.35358,1071.1871,58958.3,3856174.8,285.9412,0.97885334,-2.3283064e-10,0.22715718,1.5331721
2019-01-09 14:00:00,266.23196,1121.8809,58919.066,4038738.5,286.86978,1.0000031,8.397526e-05,-0.06815529,2.330147
2019-01-09 15:00:00,267.4991,1011.5619,58874.992,3641593.0,287.53235,0.9999573,6.3088024e-05,0.49868304,3.2686427
2019-01-09 16:00:00,268.10843,825.97314,58821.355,2973479.2,287.44727,0.99051166,4.4864835e-05,1.3976357,3.9311304
2019-01-09 17:00:00,271.07675,685.4184,58770.98,2467486.2,286.06738,0.96670675,2.4616951e-05,2.3964472,4.116908
2019-01-09 18:00:00,273.43066,533.76965,58776.457,1921555.2,284.50507,0.9271388,9.804033e-06,3.3126788,3.5465376
2019-01-09 19:00:00,272.06732,304.40686,58759.58,1095923.5,281.82608,0.9393312,-2.3283064e-10,2.9020238,3.0166504
