time,d2m,msdwswrf,sp,ssrd,t2m,tcc,tp,u10,v10
2019-12-31 21:00:00,273.58945,0.6324463,,2276.75,276.70273,1.0000031,,0.20229626,1.287126
2019-12-31 22:00:00,273.7827,0.0,,0.0,276.05136,1.0000031,,0.44162762,1.029188
2019-12-31 23:00:00,273.70816,0.0,,0.0,275.91513,1.0000031,,0.751193,0.867206
2020-01-01 00:00:00,273.96643,0.0,,0.0,275.09778,1.0000031,,1.1260493,0.5822408
2020-01-01 01:00:00,274.1224,0.0,,0.0,274.9539,1.0000031,,1.1038051,0.42969108
2020-01-01 02:00:00,273.3754,0.0,,0.0,274.27545,1.0000031,,1.0473707,0.6976054
2020-01-01 03:00:00,273.0998,0.0,,0.0,274.07608,1.0000031,,0.91163975,0.63901615
2020-01-01 04:00:00,272.77567,0.0,,0.0,273.9976,1.0000031,,0.79671127,0.4373095
2020-01-01 05:00:00,271.95932,0.0,,0.0,272.94476,0.99470806,,0.35635805,0.45562994
2020-01-01 06:00:00,271.9134,0.0,,0.0,273.08774,0.99470806,,0.21671379,0.5348978
2020-01-01 07:00:00,272.74533,0.0,,0.0,274.35934,0.9952879,,0.23566258,1.0997491
2020-01-01 08:00:00,273.58078,32.522278,,117011.5,275.6093,0.9953184,,-0.48706865,1.0843309
2020-01-01 09:00:00,274.2975,189.15442,,680888.1,276.9567,0.99048114,,-1.2246292,0.78376615
2020-01-01 10:00:00,274.9873,281.02942,,1011638.75,277.94998,0.97651863,,-1.5883634,0.5729898
2020-01-01 11:00:00,275.1459,529.38324,,1905783.0,277.41815,0.9999573,,-2.0268629,0.58187807
2020-01-01 12:00:00,276.32626,689.48413,,2482147.2,277.96713,1.0000031,,-1.885777,0.5067822
2020-01-01 13:00:00,278.2181,815.702,,2936532.5,279.29556,1.0000031,,-1.4357433,0.6453649
2020-01-01 14:00:00,277.85065,811.0259,,2919698.5,280.1021,1.0000031,,-0.9599643,0.6640481
2020-01-01 15:00:00,278.49023,819.61163,,2950607.0,281.463,1.0000031,,0.6414136,0.9450227
2020-01-01 16:00:00,277.46674,519.55176,,1870389.8,281.4558,1.0000031,,0.43400693,1.6782047
2020-01-01 17:00:00,277.09756,312.21017,,1123958.6,281.70752,1.0000031,,0.15595412,1.536357
2020-01-01 18:00:00,276.2916,207.95486,,748638.9,280.4201,1.0000031,,0.09746003,1.535813
2020-01-01 19:00:00,277.65134,102.79883,,370145.38,278.798,1.0000031,,0.08407235,1.8891624
2020-01-01 20:00:00,276.60706,32.023987,,115286.75,277.5341,1.0000031,,-0.007788062,1.5526823
2020-01-01 21:00:00,275.60175,0.47912598,,1724.75,276.5399,1.0000031,,-0.18944919,1.1935282
2020-01-01 22:00:00,274.9067,0.0,,0.0,275.90027,1.0000031,,-0.27142322,0.7984588
2020-01-01 23:00:00,274.55832,0.0,,0.0,275.42752,1.0000031,,-0.10212004,0.7717943
2020-01-02 00:00:00,273.5721,0.0,,0.0,274.5664,1.0000031,,-0.337332,0.38089693
2020-01-02 01:00:00,273.23154,0.0,,0.0,274.30972,1.0000031,,-0.3152938,0.33953977
2020-01-02 02:00:00,273.5851,0.0,,0.0,274.32733,1.0000031,,-0.49798465,-0.050994873
2020-01-02 03:00:00,273.30347,0.0,,0.0,274.3828,1.0000031,,-0.49057007,-0.4437062
2020-01-02 04:00:00,273.2298,0.0,,0.0,274.3774,1.0000031,,-0.5070472,-0.61892986
2020-01-02 05:00:00,273.07294,0.0,,0.0,274.29395,1.0000031,,-0.9741757,-0.55272216
2020-01-02 06:00:00,273.29218,0.0,,0.0,274.37515,1.0000031,,-1.0063064,-0.49377012
2020-01-02 07:00:00,273.56256,0.0,,0.0,274.9692,1.0000031,,-1.6054585,0.011947751
2020-01-02 08:00:00,273.43866,27.76947,,99970.25,275.03192,1.0000031,,-1.9325309,-0.014716685
2020-01-02 09:00:00,273.6267,161.49991,,581400.75,275.78885,0.9853387,,-2.0917418,-0.6183857
2020-01-02 10:00:00,274.2914,412.7284,,1485894.0,276.7262,0.97946376,,-2.2950294,-0.69438845
2020-01-02 11:00:00,273.5071,623.2897,,2243846.8,276.71808,0.9513099,,-2.630958,-0.5948049
2020-01-02 12:00:00,274.09122,793.7011,,2857329.0,277.7348,0.9501502,,-2.9104528,-0.53313196
2020-01-02 13:00:00,276.86096,881.91565,,3174902.0,279.90045,0.9607403,,-3.0224977,-0.74898714
2020-01-02 14:00:00,277.93124,652.5923,,2349267.5,280.8139,0.9853387,,-2.4585657,-0.6200182
2020-01-02 15:00:00,278.52664,732.8919,,2638346.5,281.2316,0.97009444,,-1.9417994,-0.412507
2020-01-02 16:00:00,278.7398,539.27216,,1941383.1,280.6804,0.9953184,,-0.6796458,-0.074394345
2020-01-02 17:00:00,278.06384,483.10077,,1739096.8,280.77197,0.99470806,,-0.1082989,-0.105412185
2020-01-02 18:00:00,277.3957,408.10974,,1469197.8,279.81836,0.978716,,0.50856626,0.83364856
2020-01-02 19:00:00,277.50662,172.53873,,621140.5,280.25186,1.0000031,,0.20744538,0.82548606
2020-01-02 20:00:00,276.48657,53.162537,,191454.5,278.79306,1.0000031,,-0.8318541,1.1026514
2020-01-02 21:00:00,276.17374,0.977417,,3449.5,278.21115,1.0000031,,-1.1138201,0.9604409
2020-01-02 22:00:00,276.24045,0.0,,0.0,277.9369,1.0000031,,-1.4709635,0.46252275
2020-01-02 23:00:00,275.9588,0.0,,0.0,276.9716,1.0000031,,-1.3366742,0.2791366
2020-01-03 00:00:00,275.1884,0.0,,0.0,275.8087,1.0000031,,-0.9852979,0.3770877
2020-01-03 01:00:00,274.6294,0.0,,0.0,275.15372,1.0000031,,-0.6363933,0.22127289
2020-01-03 02:00:00,274.43094,0.0,,0.0,274.88126,1.0000031,,-0.8042548,0.2033152
2020-01-03 03:00:00,274.33734,0.0,,0.0,274.80276,1.0000031,,-1.1039338,0.20095712
2020-01-03 04:00:00,274.0583,0.0,,0.0,274.5583,1.0000031,,-1.6831074,0.05221653
2020-01-03 05:00:00,274.20648,0.0,,0.0,274.74774,0.9906337,,-1.514216,-0.20354465
2020-01-03 06:00:00,274.08514,0.0,,0.0,274.54385,1.0000031,,-1.7527235,-0.2965982
2020-01-03 07:00:00,273.93436,0.0,,0.0,275.59576,1.0000031,,-1.4757006,-0.61076725
2020-01-03 08:00:00,274.2836,28.191101,,101488.0,276.11768,0.9735583,,-1.5411975,-0.80957174
2020-01-03 09:00:00,275.1225,172.94116,,622589.4,276.66574,0.97885334,,-1.5587044,-1.0887324
2020-01-03 10:00:00,276.03162,385.15057,,1386613.5,277.58414,0.92240834,,-1.7030859,-1.1554842
2020-01-03 11:00:00,275.47437,555.86865,,2001130.8,279.09528,0.8890205,,-2.1053355,-1.4736438
2020-01-03 12:00:00,276.2526,784.253,,2823246.8,280.53424,0.8695951,,-2.5802908,-1.9869802
2020-01-03 13:00:00,277.88013,824.2878,,2967441.2,281.29385,0.84237206,,-2.5228267,-2.300605
2020-01-03 14:00:00,278.6497,835.34576,,3007319.0,283.74326,0.7884754,,-2.1251082,-2.25562
2020-01-03 15:00:00,279.81705,998.628,,3595067.0,284.38242,0.8518635,,-1.6394427,-1.9766409
2020-01-03 16:00:00,279.8968,838.39294,,3018289.0,284.02563,0.92378175,,-0.8538923,-1.5273356
2020-01-03 17:00:00,278.44604,568.134,,2045286.0,281.29657,0.9763508,,0.7847653,-0.10178435
2020-01-03 18:00:00,278.20425,288.1203,,1037235.0,280.42822,0.9900234,,2.199333,0.74639964
2020-01-03 19:00:00,277.89572,164.66208,,592853.5,279.34607,1.0000031,,1.9124236,0.3061638
2020-01-03 20:00:00,277.43295,59.237732,,213325.12,279.3939,1.0000031,,1.2698128,0.98819363
2020-01-03 21:00:00,275.95187,1.5523071,,5519.5,277.34283,0.9953184,,1.0525198,0.48356414
2020-01-03 22:00:00,275.8886,0.0,,0.0,276.99683,0.9953184,,1.0343949,0.83237886
2020-01-03 23:00:00,276.05762,0.0,,0.0,276.8155,0.9900234,,0.9721934,0.7307999
2020-01-04 00:00:00,275.92935,0.0,,0.0,276.83582,0.98527765,,0.73389196,0.7964635
2020-01-04 01:00:00,276.0992,0.0,,0.0,276.9698,0.98475885,,0.5223659,0.6727549
2020-01-04 02:00:00,276.03854,0.0,,0.0,276.86917,0.98999286,,0.556968,0.65896916
2020-01-04 03:00:00,275.72482,0.0,,0.0,276.8033,1.0000031,,0.6817828,0.54578125
2020-01-04 04:00:00,275.34958,0.0,,0.0,276.7546,1.0000031,,0.59692526,0.5602925
2020-01-04 05:00:00,275.36777,0.0,,0.0,276.51465,1.0000031,,0.680547,0.63030934
2020-01-04 06:00:00,275.33743,0.0,,0.0,276.27286,1.0000031,,0.62905574,0.6335745
2020-01-04 07:00:00,274.96045,0.0,,0.0,275.95935,1.0000031,,0.44842446,0.3094288
2020-01-04 08:00:00,275.16583,30.605835,,110181.25,276.52005,1.0000031,,0.3295827,0.17556238
2020-01-04 09:00:00,275.9207,176.71661,,636180.9,278.04785,1.0000031,,0.6037221,0.4117334
2020-01-04 10:00:00,275.04364,403.83606,,1453812.4,279.53238,0.9271693,,0.45913458,0.8563225
2020-01-04 11:00:00,274.21255,575.6273,,2072262.1,281.58572,0.9951811,,0.58786273,0.82729995
2020-01-04 12:00:00,276.0368,803.3217,,2891963.5,283.10135,0.9810965,,0.7025853,0.69180095
2020-01-04 13:00:00,278.219,908.32446,,3269974.0,284.3459,0.90067875,,0.8488204,0.39232457
2020-01-04 14:00:00,278.79355,875.8405,,3152962.5,285.04462,0.9999573,,1.6290158,0.1654045
2020-01-04 15:00:00,276.82544,544.964,,1961943.0,281.54556,0.9524086,,2.2026284,0.61597955
2020-01-04 16:00:00,277.5118,576.3556,,2074814.9,282.89206,0.9906337,,2.851006,1.237062
2020-01-04 17:00:00,276.70932,317.71042,,1143759.5,282.0025,0.9998963,,2.6798491,1.6110901
2020-01-04 18:00:00,276.45538,204.44775,,736013.25,280.82788,1.0000031,,2.2127206,2.036633
2020-01-04 19:00:00,276.94244,105.55853,,380080.25,278.8842,1.0000031,,2.786127,2.0262938
2020-01-04 20:00:00,276.8757,35.818604,,129016.25,278.53458,1.0000031,,2.2646239,1.7072273
2020-01-04 21:00:00,275.8115,1.1115723,,4070.5,277.61438,1.0000031,,1.8555773,1.4404012
2020-01-04 22:00:00,274.92578,0.0,,0.0,277.00314,1.0000031,,1.8522819,1.3478919
2020-01-04 23:00:00,274.72647,0.0,,0.0,276.34366,1.0000031,,1.833745,1.2990977
2020-01-05 00:00:00,274.87033,0.0,,0.0,276.36984,1.0000031,,1.8174738,1.2519361
2020-01-05 01:00:00,274.54446,0.0,,0.0,275.93048,1.0000031,,1.8677293,0.769799
2020-01-05 02:00:00,274.41013,0.0,,0.0,275.75635,1.0000031,,1.8860601,0.5931243
2020-01-05 03:00:00,274.5046,0.0,,0.0,275.71982,1.0000031,,1.7680422,0.84416926
2020-01-05 04:00:00,274.25934,0.0,,0.0,275.46902,0.9952879,,1.639314,0.8643037
2020-01-05 05:00:00,274.09555,0.0,,0.0,275.15958,0.9953184,,1.575465,0.68182445
2020-01-05 06:00:00,273.9673,0.0,,0.0,274.8772,1.0000031,,1.5902944,0.80553305
2020-01-05 07:00:00,273.5617,0.0,,0.0,274.51047,1.0000031,,1.6061537,0.9747708
2020-01-05 08:00:00,273.5522,25.661377,,92381.0,274.9056,1.0000031,,1.6539376,0.92307436
2020-01-05 09:00:00,273.80435,152.70337,,549733.1,275.97333,0.9259639,,2.0191135,1.2076766
2020-01-05 10:00:00,273.39877,415.8714,,1497070.8,278.62344,0.8731048,,2.1933599,1.5347246
2020-01-05 11:00:00,270.42017,614.51227,,2212317.2,280.85,0.77605414,,2.252472,2.1530862
2020-01-05 12:00:00,271.3284,765.26086,,2754944.0,282.79553,0.8490863,,2.339801,2.4748735
2020-01-05 13:00:00,272.4585,919.4208,,3309989.5,283.9503,0.85560215,,2.67573,2.939416
2020-01-05 14:00:00,271.9489,996.50073,,3587478.0,284.6603,0.9202262,,2.9879727,3.4344316
2020-01-05 15:00:00,272.23056,829.9222,,2987725.2,283.5123,0.69305754,,3.5619974,3.5494337
2020-01-05 16:00:00,273.31992,835.0391,,3006146.2,283.29218,0.70738626,,4.0896797,3.5254898
2020-01-05 17:00:00,274.08948,664.37854,,2391767.0,281.88254,0.7570866,,3.6604486,3.2191205
2020-01-05 18:00:00,273.38058,425.41534,,1531498.0,280.02045,0.8200474,,3.5741491,2.886994
2020-01-05 19:00:00,273.9465,315.88977,,1137205.2,277.76956,0.8664974,,3.328021,2.3742018
2020-01-05 20:00:00,273.64056,110.100525,,396431.5,276.3148,0.9699571,,3.0551176,2.2232842
2020-01-05 21:00:00,273.29306,2.433899,,8693.0,275.423,0.97946376,,2.5669804,1.8151549
2020-01-05 22:00:00,272.7748,0.0,,0.0,274.68277,0.99470806,,2.4104471,1.4598101
2020-01-05 23:00:00,272.5486,0.0,,0.0,273.98813,0.99470806,,2.4261003,1.3253995
2020-01-06 00:00:00,271.96017,0.0,,0.0,273.75717,1.0000031,,2.4316614,1.0324531
2020-01-06 01:00:00,271.3232,0.0,,0.0,273.27133,1.0000031,,2.5542107,1.0045189
2020-01-06 02:00:00,271.07187,0.0,,0.0,272.4454,0.9953184,,2.4254825,1.0148581
2020-01-06 03:00:00,271.02942,0.0,,0.0,272.3128,0.99994206,,2.281719,1.0219324
2020-01-06 04:00:00,270.72263,0.0,,0.0,271.96725,0.9999573,,2.151137,0.9914588
2020-01-06 05:00:00,269.82132,0.0,,0.0,271.50085,1.0000031,,2.1000578,0.9704174
2020-01-06 06:00:00,269.42007,0.0,,0.0,271.3655,0.9999573,,2.03868,1.0041561
2020-01-06 07:00:00,269.83954,0.0,,0.0,272.08228,0.98930615,,1.9048029,0.84162986
2020-01-06 08:00:00,269.18695,40.34143,,145298.5,271.99118,0.9497076,,2.0248806,0.9381298
2020-01-06 09:00:00,269.07343,244.04178,,878552.0,274.65076,0.95765793,,2.1519608,0.9442971
2020-01-06 10:00:00,268.51706,524.22797,,1887293.0,277.05865,0.88233685,,2.122508,1.0213882
2020-01-06 11:00:00,268.0768,788.5075,,2838632.0,280.0227,0.91033804,,2.081109,1.1445527
2020-01-06 12:00:00,268.56558,984.3312,,3543529.5,281.4761,0.77414674,,1.8057338,1.1626917
2020-01-06 13:00:00,269.0249,1096.5781,,3947688.5,282.20325,0.6876557,,1.9785384,1.5778955
2020-01-06 14:00:00,270.4384,1174.6547,,4228695.5,283.61603,0.6619434,,2.440106,2.168323
2020-01-06 15:00:00,270.88382,1088.0308,,3916917.8,283.85828,0.5438498,,2.877164,2.5673828
2020-01-06 16:00:00,270.5935,931.60944,,3353800.0,283.97058,0.43201268,,3.327609,2.9239974
2020-01-06 17:00:00,271.52686,818.4809,,2946536.5,283.22766,0.23676693,,3.7189426,3.3112674
2020-01-06 18:00:00,271.92465,592.7988,,2134079.5,282.28986,0.43602595,,3.857969,3.331583
2020-01-06 19:00:00,272.9282,345.40323,,1243453.9,279.38083,0.4329893,,3.0689173,2.3557
2020-01-06 20:00:00,272.3415,136.73929,,492193.25,277.6942,0.5971514,,2.5177548,2.049693
2020-01-06 21:00:00,272.7748,3.3346558,,12004.75,276.78528,0.7321677,,1.9093342,1.4886512
2020-01-06 22:00:00,272.4715,0.0,,0.0,275.8655,0.9460454,,2.0195255,1.1436456
2020-01-06 23:00:00,272.43942,0.0,,0.0,274.8817,0.97946376,,2.027558,1.1505386
2020-01-07 00:00:00,271.98184,0.0,,0.0,274.08734,0.99467754,,1.7184047,0.98583555
2020-01-07 01:00:00,271.5026,0.0,,0.0,273.34802,0.9564371,,1.4378803,0.7494832
2020-01-07 02:00:00,270.64117,0.0,,0.0,272.42197,0.8018886,,1.5476596,0.7494832
2020-01-07 03:00:00,270.11685,0.0,,0.0,271.8545,0.6925082,,1.6811249,0.8327416
2020-01-07 04:00:00,269.72513,0.0,,0.0,271.29153,0.47344232,,1.8370404,0.93613446
2020-01-07 05:00:00,269.3343,0.0,,0.0,270.6289,0.7027931,,1.404308,0.6957915
2020-01-07 06:00:00,268.75626,0.0,,0.0,270.2608,0.7860644,,1.39298,0.70413554
2020-01-07 07:00:00,269.7061,0.0,,0.0,271.71872,0.9429477,,1.3097701,0.30507553
2020-01-07 08:00:00,269.0977,37.4859,,134949.5,272.1513,0.8292184,,1.0935068,0.5931243
2020-01-07 09:00:00,269.96692,290.05594,,1044203.25,275.8186,0.52822405,,0.8383162,0.7026844
2020-01-07 10:00:00,267.56375,568.57477,,2046872.9,279.0028,0.5225475,,0.5993968,0.71048415
2020-01-07 11:00:00,262.98102,823.69366,,2965233.5,282.021,0.5714085,,0.58168375,0.10391295
2020-01-07 12:00:00,265.5116,983.4304,,3540287.0,283.6697,0.40729225,,0.93676746,-0.38529834
2020-01-07 13:00:00,268.00574,1077.9885,,3880765.5,284.6675,0.60888594,,1.6667074,-0.012721419
2020-01-07 14:00:00,268.17474,1129.8862,,4067597.5,285.74335,0.9582988,,2.7387552,0.8965913
2020-01-07 15:00:00,269.6766,1061.0662,,3819914.0,286.00226,0.9753895,,3.6676574,1.7253665
2020-01-07 16:00:00,270.0371,900.69696,,3242446.0,285.22867,0.9999573,,3.9922583,2.4307957
2020-01-07 17:00:00,270.91415,677.25714,,2438061.0,283.2087,0.98965716,,3.9247017,3.0085258
2020-01-07 18:00:00,271.65945,466.1401,,1678107.4,281.96057,0.9495245,,3.5885668,3.0567756
2020-01-07 19:00:00,272.6864,290.47754,,1045721.0,280.246,0.9894283,,2.8236127,2.3598719
2020-01-07 20:00:00,271.81113,101.47644,,365315.88,278.9189,0.9899471,,2.456995,2.0272007
2020-01-07 21:00:00,272.43942,2.7788696,,10004.0,278.30905,0.9793264,,2.2143683,1.4779493
2020-01-07 22:00:00,271.76346,0.0,,0.0,277.4258,0.98004365,,1.8784394,1.0293695
2020-01-07 23:00:00,272.08585,0.0,,0.0,276.17496,0.8661617,,1.8273602,0.8599503
2020-01-08 00:00:00,271.52686,0.0,,0.0,275.36798,0.98468256,,1.6825668,0.5748038
2020-01-08 01:00:00,271.4818,0.0,,0.0,274.7333,0.9952879,,1.5410688,0.45018816
2020-01-08 02:00:00,271.41852,0.0,,0.0,273.39584,0.96515036,,1.4961684,0.42642605
2020-01-08 03:00:00,270.97656,0.0,,0.0,272.8708,0.90254045,,1.6139804,0.40955663
2020-01-08 04:00:00,270.4739,0.0,,0.0,271.8698,0.7707591,,1.5165589,0.48955
2020-01-08 05:00:00,269.622,0.0,,0.0,270.9397,0.96705776,,1.68648,0.5748038
2020-01-08 06:00:00,268.67477,0.0,,0.0,270.19766,0.9718645,,1.5886467,0.5385256
2020-01-08 07:00:00,267.0178,0.0,,0.0,269.33923,1.0000031,,1.887296,0.41699374
2020-01-08 08:00:00,266.76212,34.17047,,123013.75,269.31534,1.0000031,,1.8178858,0.53018165
2020-01-08 09:00:00,269.93225,235.30273,,847022.4,274.51544,0.9577037,,1.5210901,0.390692
2020-01-08 10:00:00,264.75763,535.0176,,1926066.8,278.99197,0.78270733,,1.6557913,0.67620134
2020-01-08 11:00:00,261.84573,842.0342,,3031397.5,282.57944,0.9648146,,1.5332421,0.718284
2020-01-08 12:00:00,261.76773,1041.7866,,3750438.5,284.29718,0.8536184,,1.8901794,0.94484127
2020-01-08 13:00:00,264.10852,1140.4268,,4105543.5,285.42896,0.56477064,,2.3836715,1.3357388
2020-01-08 14:00:00,264.0331,1206.2188,,4342395.0,286.86203,0.7941367,,2.810637,1.992011
2020-01-08 15:00:00,266.282,1201.8108,,4326527.0,286.9112,0.80336875,,3.1698399,2.614182
2020-01-08 16:00:00,265.8955,1068.8854,,3847994.0,286.52914,0.7430325,,3.7409809,3.08997
2020-01-08 17:00:00,266.18497,853.6096,,3073000.0,284.97336,0.75958914,,3.845817,3.3103604
2020-01-08 18:00:00,266.178,588.31433,,2117866.2,283.73737,0.7500519,,3.8007107,3.4389663
2020-01-08 19:00:00,264.29742,364.22287,,1311204.6,281.30966,0.5993793,,2.8650117,2.6303258
2020-01-08 20:00:00,263.55212,128.38351,,462112.5,279.77597,0.6920352,,2.5175488,1.964621
2020-01-08 21:00:00,264.70822,3.8328857,,13798.5,277.86835,0.5467644,,1.7641289,1.1474549
2020-01-08 22:00:00,266.2196,0.0,,0.0,276.88318,0.7549502,,1.7099601,0.9225302
2020-01-08 23:00:00,268.7866,0.0,,0.0,275.83936,0.8845495,,1.7301446,0.7226374
2020-01-09 00:00:00,269.20862,0.0,,0.0,274.87042,0.9566202,,1.8232408,0.6306722
2020-01-09 01:00:00,268.96597,0.0,,0.0,273.5289,0.8240454,,1.7950237,0.5865942
2020-01-09 02:00:00,266.9476,0.0,,0.0,271.69345,0.9336089,,1.9188086,0.51421916
2020-01-09 03:00:00,266.165,0.0,,0.0,270.71054,0.99982,,1.7079004,0.55757165
2020-01-09 04:00:00,266.01944,0.0,,0.0,270.1291,0.9594738,,1.7682482,0.5490463
2020-01-09 05:00:00,264.846,0.0,,0.0,269.12814,0.06917146,,1.7146972,0.5430604
2020-01-09 06:00:00,263.3216,0.0,,0.0,269.0659,0.46324897,,1.6069776,0.43477
2020-01-09 07:00:00,263.32074,0.0,,0.0,270.2924,0.36354315,,1.13367,0.21837062
2020-01-09 08:00:00,262.078,47.393982,,170618.75,271.9749,0.12032142,,1.3114178,0.3161403
2020-01-09 09:00:00,260.82224,263.1872,,947475.6,277.51422,0.14478245,,0.9859931,0.35568357
2020-01-09 10:00:00,256.72568,547.8195,,1972153.9,280.8924,0.12525025,,0.2577008,0.26952285
2020-01-09 11:00:00,257.3176,813.28735,,2927908.5,283.1487,0.11470592,,-0.42692685,-0.6722588
2020-01-09 12:00:00,262.96628,1015.51196,,3655780.5,284.69052,0.11981788,,-0.49942636,-1.1496797
2020-01-09 13:00:00,264.97253,1133.8533,,4081879.0,286.1015,0.19668016,,-0.36040008,-1.0196223
2020-01-09 14:00:00,265.61557,1125.5359,,4051936.2,286.18585,0.71893775,,0.11682081,-0.542927
2020-01-09 15:00:00,268.17993,1103.2666,,3971698.0,285.83536,0.895872,,0.545022,-0.3325136
2020-01-09 16:00:00,267.50656,852.728,,3069826.5,286.0113,0.9585277,,1.1728034,0.12495428
2020-01-09 17:00:00,267.7735,604.7575,,2177131.0,286.00452,0.92935145,,2.052068,0.910377
2020-01-09 18:00:00,268.94083,383.27246,,1379714.2,284.8935,0.8583183,,2.7999268,2.4534698
2020-01-09 19:00:00,269.64282,220.02856,,792104.25,281.3462,0.8936747,,2.4481387,1.5417987
2020-01-09 20:00:00,268.56558,60.100098,,216360.88,280.31546,0.924682,,2.2843964,1.421718
2020-01-09 21:00:00,266.87912,2.7022095,,9728.0,278.79034,0.94998235,,1.9216921,1.1530781
2020-01-09 22:00:00,266.39294,0.0,,0.0,278.06818,0.9999573,,1.4706287,1.0349926
2020-01-09 23:00:00,265.7421,0.0,,0.0,277.4502,0.9594432,,1.3639388,0.3315586
2020-01-10 00:00:00,266.37042,0.0,,0.0,277.2639,0.8946818,,1.2821708,0.57317126
2020-01-10 01:00:00,266.295,0.0,,0.0,276.76724,0.6868469,,1.5600176,0.3428048
2020-01-10 02:00:00,266.13297,0.0,,0.0,275.75998,0.4326536,,1.7217001,0.22163564
2020-01-10 03:00:00,266.2023,0.0,,0.0,275.47806,0.5105688,,1.3305726,0.21347308
2020-01-10 04:00:00,266.4857,0.0,,0.0,275.50873,0.6000202,,0.8323432,0.2847597
2020-01-10 05:00:00,267.44763,0.0,,0.0,275.5669,0.47434264,,0.69908386,0.43041658
2020-01-10 06:00:00,267.50223,0.0,,0.0,275.23083,0.40193614,,0.63255715,0.21873343
2020-01-10 07:00:00,267.11484,0.0,,0.0,274.22223,0.12962976,,0.63399893,0.1971479
2020-01-10 08:00:00,267.36792,43.446106,,156337.25,274.6476,0.21576983,,0.69867194,0.20041293
2020-01-10 09:00:00,266.26816,257.57196,,927191.75,278.69562,0.061267048,,0.6935228,0.053486288
2020-01-10 10:00:00,268.3472,532.6795,,1917649.8,281.19327,0.09901911,,0.4325651,-1.1825114
2020-01-10 11:00:00,269.79446,786.15027,,2830215.0,283.5759,0.25997669,,-0.2172544,-1.889936
2020-01-10 12:00:00,271.52774,986.47766,,3551326.0,285.3455,0.34431612,,-1.1918807,-2.645792
2020-01-10 13:00:00,272.16037,1029.8087,,3707318.0,285.82092,0.701374,,-1.2763264,-2.6098766
2020-01-10 14:00:00,273.56778,1012.34985,,3644466.0,286.22284,0.68744206,,-1.202179,-2.355385
2020-01-10 15:00:00,275.83575,952.0389,,3427277.0,286.15518,0.6831083,,-1.1286495,-1.7324888
2020-01-10 16:00:00,276.48657,786.4569,,2831250.0,285.3631,0.8663906,,-0.48521495,-1.1086854
2020-01-10 17:00:00,276.88956,604.56586,,2176372.0,281.95108,0.8669552,,-0.48130155,-0.28734726
2020-01-10 18:00:00,276.4372,405.58002,,1460159.8,279.42548,0.97177297,,1.0508721,1.535813
2020-01-10 19:00:00,272.39523,232.86884,,838398.25,276.56876,0.6456615,,2.787775,1.760012
2020-01-10 20:00:00,270.02066,100.97815,,363522.12,276.04868,0.656633,,1.9886308,1.1924399
2020-01-10 21:00:00,269.5726,3.2196655,,11590.75,275.90613,0.79389256,,0.9071085,0.3783574
2020-01-10 22:00:00,269.39322,0.0,,0.0,275.935,0.7520051,,0.6774575,0.49807537
2020-01-10 23:00:00,270.77637,0.0,,0.0,275.8989,0.57838213,,0.59465957,0.26553226
2020-01-11 00:00:00,270.24426,0.0,,0.0,275.5818,0.5928787,,0.62781996,-0.20553994
2020-01-11 01:00:00,270.63855,0.0,,0.0,275.19385,0.51548237,,0.76952386,-0.10323548
2020-01-11 02:00:00,269.9704,0.0,,0.0,274.41122,0.28828314,,1.1460279,-0.16962457
2020-01-11 03:00:00,269.66275,0.0,,0.0,274.25607,0.2871692,,1.2588967,-0.44697127
2020-01-11 04:00:00,269.1133,0.0,,0.0,273.86362,0.35893476,,1.2428315,-0.38058218
2020-01-11 05:00:00,268.87845,0.0,,0.0,272.8798,0.38776004,,1.2253244,-0.32707188
2020-01-11 06:00:00,268.69992,0.0,,0.0,272.38858,0.35795817,,1.1213121,-0.3303369
2020-01-11 07:00:00,269.26495,0.0,,0.0,272.99664,0.30123848,,1.062612,-0.4716404
2020-01-11 08:00:00,269.90714,43.062805,,155095.5,273.8839,0.19019485,,0.61381435,-0.6336225
2020-01-11 09:00:00,270.53458,270.46973,,973692.75,277.98877,0.3802371,,0.4554273,-0.83587337
2020-01-11 10:00:00,270.77463,534.65344,,1924825.0,280.09216,0.6196134,,-0.12086284,-1.3992736
2020-01-11 11:00:00,269.44608,769.1705,,2768949.5,281.43732,0.9025099,,-0.8283527,-1.8674436
2020-01-11 12:00:00,268.7727,887.4734,,3194979.0,282.40894,0.96980447,,-0.7299013,-2.4482574
2020-01-11 13:00:00,269.13928,847.5536,,3051129.5,282.34442,0.9517524,,-0.65369415,-2.3379717
2020-01-11 14:00:00,270.8119,928.9264,,3344072.0,281.75623,0.90118235,,-0.44793534,-1.6586626
2020-01-11 15:00:00,271.1941,832.6819,,2997729.0,282.49374,0.80040836,,0.27314818,-0.79886967
2020-01-11 16:00:00,271.93243,605.8499,,2181063.5,283.32327,0.72907007,,1.7418847,-0.61965543
2020-01-11 17:00:00,271.66553,530.6864,,1910543.5,282.8528,0.74370396,,2.8013687,0.28766197
2020-01-11 18:00:00,271.68027,457.0561,,1645404.9,280.20316,0.88953936,,2.1307466,0.28276438
2020-01-11 19:00:00,272.31638,194.17554,,699102.1,279.71326,0.6768672,,2.0294118,1.4110159
2020-01-11 20:00:00,271.43326,88.86615,,319918.75,278.9216,0.9083238,,1.0801191,1.5485102
