time,d2m,msdwswrf,ssrd,t2m,tcc,tp,u10,v10
2019-01-01 01:00:00,265.4519,,1.0,266.026,,0.009198932,1.8852487,-0.26727253
2019-01-01 02:00:00,265.2043,,1.0,265.93573,,4.1924417e-05,2.1070387,-0.49849987
2019-01-01 03:00:00,265.7561,,1.0,266.7046,,8.093752e-05,1.8312476,-0.5733359
2019-01-01 04:00:00,265.8316,,1.0,266.85266,,0.00013043173,1.6739783,-0.5938894
2019-01-01 05:00:00,265.82724,,1.0,267.04507,,0.00021602772,1.4197526,-0.40403265
2019-01-01 06:00:00,265.9013,,1.0,267.11795,,0.0004046876,0.8357346,-0.21826024
2019-01-01 07:00:00,265.9093,,1.0,266.76794,,0.000845477,0.37935543,-0.5666164
2019-01-01 08:00:00,261.94598,,1.0,263.14606,,0.001767816,-1.7058215,-0.3548886
2019-01-01 09:00:00,261.34775,,1.0,262.69788,,0.0023332145,-1.519974,-0.6950761
2019-01-01 10:00:00,260.8047,,1.0,262.47144,,0.0027105343,-1.2007015,-1.1231432
2019-01-01 11:00:00,259.85724,,1.0,262.2196,,0.0029585883,-0.6680546,-1.8124774
2019-01-01 12:00:00,259.37805,,1.0,262.05728,,0.0031041596,-0.23183823,-2.4798086
2019-01-01 13:00:00,258.90543,,1.0,261.92902,,0.003192667,-0.12541413,-2.9240813
2019-01-01 14:00:00,258.48724,,1.0,261.5806,,0.0032677818,0.16352654,-2.9165714
2019-01-01 15:00:00,258.08432,,1.0,261.15063,,0.003316693,0.4910395,-2.673091
2019-01-01 16:00:00,257.08603,,1.0,260.15213,,0.0033300854,0.9612695,-2.2392268
2019-01-01 17:00:00,256.74554,,1.0,259.3888,,0.0033388194,1.4202785,-2.2467368
2019-01-01 18:00:00,256.92703,,1.0,258.8543,,0.0033702627,1.5892948,-2.5775697
2019-01-01 19:00:00,256.35928,,1.0,258.32138,,0.003392391,1.5670282,-2.7261877
2019-01-01 20:00:00,255.47429,,1.0,257.8843,,0.0034057833,1.6324255,-2.5596511
2019-01-01 21:00:00,254.72577,,1.0,257.35693,,0.0034162644,1.7162323,-2.4675555
2019-01-01 22:00:00,254.82668,,1.0,257.3031,,0.0034273267,1.7351677,-2.1139293
2019-01-01 23:00:00,255.27681,,1.0,257.20172,,0.003441302,1.8365074,-1.8429124
2019-01-02 00:00:00,255.50404,,1.0,257.06,,0.003459935,1.9203143,-1.815903
2019-01-02 01:00:00,255.64345,,1.0,257.06158,,0.0034855558,1.9125998,-1.7931097
2019-01-02 02:00:00,255.67104,,1.0,256.9911,,2.7950853e-05,1.9006776,-1.6379039
2019-01-02 03:00:00,255.74435,,1.0,257.00458,,5.0077215e-05,1.9299574,-1.4769013
2019-01-02 04:00:00,255.9157,,1.0,257.1661,,7.511489e-05,1.9190869,-1.2830918
2019-01-02 05:00:00,256.05728,,1.0,257.28488,,0.00010714121,1.853339,-1.168071
2019-01-02 06:00:00,256.15674,,1.0,257.39572,,0.00015197694,1.8156434,-1.0858569
2019-01-02 07:00:00,256.37308,,1.0,257.66495,,0.00020554662,1.6904591,-1.0085176
2019-01-02 08:00:00,257.57248,,1.0,259.04434,,0.00028357282,1.446753,-0.5062733
2019-01-02 09:00:00,257.19058,,1.0,258.73947,,0.00038547255,1.4558702,-0.41549522
2019-01-02 10:00:00,256.85226,,1.0,258.39188,,0.00047106855,1.4476297,-0.5481709
2019-01-02 11:00:00,256.36945,,1.0,258.0308,,0.0005141571,1.43711,-0.7620069
2019-01-02 12:00:00,256.07108,,1.0,257.79797,,0.00053046085,1.3513746,-0.94092804
2019-01-02 13:00:00,255.88448,,1.0,257.65863,,0.0005432721,1.2989515,-1.0505469
2019-01-02 14:00:00,255.8293,,1.0,257.6317,,0.0005584117,1.2738795,-1.0442228
2019-01-02 15:00:00,255.66667,,1.0,257.39493,,0.0005683098,1.247931,-1.0043015
2019-01-02 16:00:00,255.25212,,1.0,257.05365,,0.00057238527,1.1650008,-0.8834835
2019-01-02 17:00:00,254.2524,,1.0,256.17154,,0.00057762675,1.0987267,-0.76754045
2019-01-02 18:00:00,253.00366,,1.0,255.0123,,0.0005840324,1.1844622,-0.7085149
2019-01-02 19:00:00,252.00902,,1.0,254.13177,,0.000589272,1.0647131,-0.68519455
2019-01-02 20:00:00,254.59871,,1.0,256.60626,,0.0005974248,0.9868674,-0.46859187
2019-01-02 21:00:00,254.63574,,1.0,256.59756,,0.0006044116,1.0008937,-0.40363738
2019-01-02 22:00:00,254.52393,,1.0,256.51047,,0.00060965307,1.0596286,-0.41167435
2019-01-02 23:00:00,254.55878,,1.0,256.49384,,0.00061605684,1.011764,-0.38598242
2019-01-03 00:00:00,254.2691,,1.0,256.22934,,0.00061955117,1.10311,-0.40126583
2019-01-03 01:00:00,253.91843,,1.0,255.98468,,0.00062420964,1.0247383,-0.20508489
2019-01-03 02:00:00,253.7638,,1.0,255.88016,,1.1641532e-06,0.8499361,-0.057521
2019-01-03 03:00:00,253.60117,,1.0,255.67427,,4.0773302e-06,0.96512675,-0.06358166
2019-01-03 04:00:00,254.04114,,1.0,256.07892,,5.298853e-05,0.8206564,0.07897559
2019-01-03 05:00:00,254.58565,,1.0,256.6443,,0.00018342026,0.6900369,0.3477527
2019-01-03 06:00:00,255.22527,,1.0,257.30783,,0.00035752356,0.5510018,0.53233933
2019-01-03 07:00:00,256.18506,,1.0,258.15512,,0.00061372854,0.6605818,0.6000606
2019-01-03 08:00:00,258.10028,,1.0,259.69287,,0.0010254029,0.7256285,0.94275135
2019-01-03 09:00:00,258.7094,,1.0,260.1941,,0.0015273336,0.74929786,1.0416982
2019-01-03 10:00:00,259.2866,,1.0,260.6795,,0.0022371374,0.91743755,1.0055978
2019-01-03 11:00:00,259.70187,,1.0,260.95187,,0.002964411,1.3085945,0.8142918
2019-01-03 12:00:00,260.6435,,1.0,261.73978,,0.0036980892,1.5407289,0.6138947
2019-01-03 13:00:00,262.2676,,1.0,263.2324,,0.0044253627,1.7067647,0.3295707
2019-01-03 14:00:00,264.1313,,1.0,264.87784,,0.0053861327,1.9488928,0.061584145
2019-01-03 15:00:00,265.3016,,1.0,265.98325,,0.006815059,2.3065622,-0.0003399849
2019-01-03 16:00:00,266.31296,,1.0,267.10843,,0.008306289,2.260626,-0.011670798
2019-01-03 17:00:00,266.9671,,1.0,267.72766,,0.00932354,2.1482408,-0.10034089
2019-01-03 18:00:00,266.57214,,1.0,267.20663,,0.009807419,2.3772194,-0.44289994
2019-01-03 19:00:00,265.42432,,1.0,265.97214,,0.010010636,2.933886,-1.0041697
2019-01-03 20:00:00,264.51678,,1.0,265.14468,,0.010107296,3.4647796,-1.4580605
2019-01-03 21:00:00,264.36215,,1.0,265.094,,0.010193474,3.703927,-1.7845457
2019-01-03 22:00:00,264.0587,,1.0,264.7052,,0.010259854,3.861021,-2.0939028
2019-01-03 23:00:00,264.01147,,1.0,264.71628,,0.010320412,3.8194685,-2.3008873
2019-01-04 00:00:00,264.2845,,1.0,265.05045,,0.010387957,3.6560626,-2.4969366
2019-01-04 01:00:00,264.51245,,1.0,265.43845,,0.010453173,3.453208,-2.5152502
2019-01-04 02:00:00,264.44418,,1.0,265.5097,,4.0760264e-05,2.9677243,-2.2703207
2019-01-04 03:00:00,264.3077,,1.0,265.40756,,6.6963956e-05,2.444896,-1.926444
2019-01-04 04:00:00,264.63297,,1.0,265.58176,,9.666011e-05,2.170683,-1.6754537
2019-01-04 05:00:00,264.8878,,1.0,265.81854,,0.00014382415,2.0732005,-1.5896821
2019-01-04 06:00:00,265.1782,,1.0,266.0244,,0.00019331835,1.9183857,-1.5251229
2019-01-04 07:00:00,265.48456,,1.0,266.3158,,0.00023990124,1.7344666,-1.4829619
2019-01-04 08:00:00,267.18564,,1.0,267.96204,,0.0002777502,1.2723016,-1.2750549
2019-01-04 09:00:00,267.73956,,1.0,268.5203,,0.00030278787,1.0647131,-1.0931034
2019-01-04 10:00:00,267.5537,,1.0,268.12912,,0.00032025762,0.8960475,-0.90746266
2019-01-04 11:00:00,267.09995,,1.0,267.559,,0.00033656135,0.9451393,-0.81642103
2019-01-04 12:00:00,266.83932,,1.0,267.3919,,0.00035402924,1.0142186,-0.83881915
2019-01-04 13:00:00,266.57504,,1.0,267.07596,,0.00037266314,1.0001924,-0.8075935
2019-01-04 14:00:00,266.56924,,1.0,267.1615,,0.00039071403,1.0114133,-0.9085167
2019-01-04 15:00:00,266.5402,,1.0,267.2003,,0.00040934607,0.96407473,-1.040929
2019-01-04 16:00:00,266.5177,,1.0,267.24066,,0.00042972714,0.935321,-1.0761071
2019-01-04 17:00:00,266.57867,,1.0,267.30957,,0.00044894218,0.8757094,-1.1021943
2019-01-04 18:00:00,266.53513,,1.0,267.26602,,0.00046757422,0.8082081,-1.0957384
2019-01-04 19:00:00,266.47702,,1.0,267.11874,,0.0004879553,0.76209676,-0.9638532
2019-01-04 20:00:00,267.15442,,1.0,267.72845,,0.0005112458,0.68144584,-1.0859886
2019-01-04 21:00:00,267.0513,,1.0,267.62234,,0.00053570233,0.6735561,-1.0693877
2019-01-04 22:00:00,266.75583,,1.0,267.39032,,0.00055200607,0.8129419,-0.9371072
2019-01-04 23:00:00,266.49374,,1.0,267.13614,,0.0005630702,0.90095663,-0.91128355
2019-01-05 00:00:00,266.30423,,1.0,266.98175,,0.0005758796,0.8713262,-0.87439257
2019-01-05 01:00:00,266.085,,1.0,266.6943,,0.000589272,0.94023013,-0.7791348
2019-01-05 02:00:00,266.08136,,1.0,266.78458,,1.2811273e-05,1.0473557,-0.83223146
2019-01-05 03:00:00,265.91437,,1.0,266.60483,,2.5620684e-05,1.104162,-0.83025515
2019-01-05 04:00:00,265.69946,,1.0,266.37518,,3.6684796e-05,1.2616066,-0.8954731
2019-01-05 05:00:00,265.5775,,1.0,266.2564,,4.891306e-05,1.2195278,-0.93816125
2019-01-05 06:00:00,265.5601,,1.0,266.32373,,6.75451e-05,1.1644748,-0.9235366
2019-01-05 07:00:00,265.58115,,1.0,266.3356,,8.501485e-05,1.149046,-0.8010059
2019-01-05 08:00:00,264.8711,,1.0,265.7061,,0.00011121668,1.1716633,-0.7978438
2019-01-05 09:00:00,264.92844,,1.0,265.79794,,0.00012752041,1.1872674,-0.8873044
2019-01-05 10:00:00,265.025,,1.0,265.87238,,0.00014964677,1.2430218,-0.91088825
2019-01-05 11:00:00,265.1339,,1.0,265.98087,,0.00017526746,1.2843993,-0.890203
2019-01-05 12:00:00,265.4468,,925.0,266.3443,,0.00019797683,1.2708989,-0.824458
2019-01-05 13:00:00,265.5971,,1387.0,266.49002,,0.00021835789,1.2710743,-0.832495
2019-01-05 14:00:00,265.79822,,1387.0,266.71252,,0.0002410654,1.271425,-0.80311394
2019-01-05 15:00:00,266.22437,,1387.0,267.04745,,0.00028240867,1.2458271,-0.7401358
2019-01-05 16:00:00,266.65344,,1387.0,267.45526,,0.00032025762,1.2156706,-0.6489624
2019-01-05 17:00:00,267.01428,,1387.0,267.82187,,0.00035111792,1.1543058,-0.49705058
2019-01-05 18:00:00,267.2771,,1387.0,268.0618,,0.0003837254,1.1523771,-0.33209524
2019-01-05 19:00:00,267.51596,,1387.0,268.2249,,0.00044311956,1.1948066,-0.23538819
2019-01-05 20:00:00,266.80084,,1387.0,267.52652,,0.0004984364,1.4004664,-0.5262999
2019-01-05 21:00:00,266.9591,,1387.0,267.69916,,0.0005298797,1.4585,-0.52919847
2019-01-05 22:00:00,267.20596,,1387.0,267.92563,,0.0005479306,1.5547552,-0.6118079
2019-01-05 23:00:00,267.42377,,1387.0,267.98264,,0.0005636513,1.6331269,-0.8448798
2019-01-06 00:00:00,267.5537,,1387.0,268.09744,,0.0005997531,1.7228949,-0.9621404
2019-01-06 01:00:00,267.74683,,1387.0,268.28748,,0.00061955117,1.7751427,-0.9459347
2019-01-06 02:00:00,267.52176,,1.0,268.07764,,1.3975427e-05,1.7781231,-0.93592143
2019-01-06 03:00:00,267.59583,,1.0,268.20435,,3.202632e-05,1.793552,-0.8944191
2019-01-06 04:00:00,267.68512,,1.0,268.32867,,7.686205e-05,1.8335268,-0.8168163
2019-01-06 05:00:00,268.02127,,1.0,268.6842,,0.00015255809,1.7735646,-0.7626656
2019-01-06 06:00:00,268.30368,,1.0,269.01044,,0.00022476166,1.77374,-0.7772902
2019-01-06 07:00:00,268.4663,,1.0,269.14902,,0.0002876483,1.8645599,-0.86187595
2019-01-06 08:00:00,268.42856,,1.0,269.14584,,0.00032899156,1.8584235,-0.81945133
2019-01-06 09:00:00,268.38644,,1.0,269.00806,,0.00037091598,1.9466136,-0.7836144
2019-01-06 10:00:00,268.68268,,1.0,269.31134,,0.00041458756,1.8873526,-0.7427708
2019-01-06 11:00:00,269.10812,,1.0,269.77298,,0.00044894218,1.8179226,-0.616024
2019-01-06 12:00:00,269.1778,,1850.0,269.97253,,0.00047922134,1.918561,-0.56714344
2019-01-06 13:00:00,268.60788,,3236.0,269.75635,,0.0005269684,2.3247962,-0.59283537
2019-01-06 14:00:00,268.04376,,3236.0,269.39606,,0.0005729683,2.5222156,-0.61141264
2019-01-06 15:00:00,268.35233,,3236.0,269.82443,,0.0006335266,2.1769946,-0.5125975
2019-01-06 16:00:00,269.09433,,3236.0,270.48483,,0.0007575527,1.9217169,-0.2398678
2019-01-06 17:00:00,268.82642,,3236.0,269.85217,,0.00091535226,2.235905,-0.3381559
2019-01-06 18:00:00,267.93488,,3236.0,268.70557,,0.0011261385,2.8001108,-0.96820104
2019-01-06 19:00:00,267.24225,,3236.0,268.141,,0.0013380907,3.049778,-1.6834908
2019-01-06 20:00:00,266.79358,,3236.0,267.92087,,0.0015523713,2.9117947,-1.870976
2019-01-06 21:00:00,265.343,,3236.0,266.76004,,0.0016670804,2.7764416,-1.7035172
2019-01-06 22:00:00,263.86847,,3236.0,265.24524,,0.0017474368,2.717882,-1.5024614
2019-01-06 23:00:00,263.1722,,3236.0,264.50882,,0.0018312857,2.8374557,-1.3270974
2019-01-07 00:00:00,262.75113,,3236.0,264.22614,,0.0019302741,3.044518,-1.2103639
2019-01-07 01:00:00,262.57687,,3236.0,264.1161,,0.0020222738,3.1313057,-0.9979773
2019-01-07 02:00:00,262.0164,,1.0,263.70273,,0.00010539405,2.9689517,-0.69692063
2019-01-07 03:00:00,262.24655,,1.0,264.06857,,0.00029463693,3.2435155,-0.60258514
2019-01-07 04:00:00,262.46,,1.0,264.4035,,0.00044603087,3.3690505,-0.484007
2019-01-07 05:00:00,262.61755,,1.0,264.47083,,0.0007948186,3.987608,-0.6675396
2019-01-07 06:00:00,262.73154,,1.0,264.6854,,0.0011366196,4.085967,-0.4822942
2019-01-07 07:00:00,262.83026,,1.0,264.73132,,0.0015733335,3.9216847,-0.29849812
2019-01-07 08:00:00,262.8876,,1.0,264.73053,,0.0020653643,2.9366913,0.178713
2019-01-07 09:00:00,262.68942,,1.0,264.38766,,0.0025440007,2.865508,0.27660584
2019-01-07 10:00:00,262.17975,,1.0,264.1715,,0.0033003893,3.8333192,-0.1540963
2019-01-07 11:00:00,261.05444,,1.0,263.55307,,0.003478568,3.2952373,-0.2784716
2019-01-07 12:00:00,260.4896,,5086.0,262.8737,,0.0035909489,3.417441,-0.38532364
2019-01-07 13:00:00,260.0235,,8784.0,262.27585,,0.0036648996,3.412006,-0.69033295
2019-01-07 14:00:00,259.70114,,8784.0,261.65186,,0.0037336089,3.400785,-0.9037736
2019-01-07 15:00:00,259.45358,,8784.0,261.28445,,0.0038081417,3.0929086,-1.0139195
2019-01-07 16:00:00,260.06488,,8784.0,261.97733,,0.0038844207,3.1370914,-1.0318379
2019-01-07 17:00:00,260.67545,,8784.0,262.6504,,0.0039502187,3.2109046,-1.1270957
2019-01-07 18:00:00,260.71466,,8784.0,262.5625,,0.0040142704,3.0368037,-1.0874379
2019-01-07 19:00:00,260.69577,,8784.0,262.47696,,0.00407541,2.9095154,-1.0490977
2019-01-07 20:00:00,260.59125,,8784.0,262.44846,,0.004163335,2.9580812,-0.81299543
2019-01-07 21:00:00,260.6573,,8784.0,262.4833,,0.004258829,2.914074,-0.7269604
2019-01-07 22:00:00,260.50992,,8784.0,262.37482,,0.004352577,2.9016256,-0.6700429
2019-01-07 23:00:00,260.59485,,8784.0,262.4651,,0.004464958,2.6780825,-0.4942838
2019-01-08 00:00:00,260.75095,,8784.0,262.42233,,0.004610529,2.3221662,-0.45423073
2019-01-08 01:00:00,261.09146,,8784.0,262.4358,,0.00477881,2.0744276,-0.54527235
2019-01-08 02:00:00,261.0784,,1.0,262.24655,,0.00013567321,2.0300696,-0.6423747
2019-01-08 03:00:00,260.5433,,1.0,261.87674,,0.0002107881,2.0917852,-0.68677557
2019-01-08 04:00:00,260.47797,,1.0,261.71442,,0.00026494078,2.0739017,-0.5154961
2019-01-08 05:00:00,260.60864,,1.0,261.87753,,0.00035286509,2.108792,-0.25567824
2019-01-08 06:00:00,261.00943,,1.0,262.20062,,0.00053628534,2.0027184,-0.08281767
2019-01-08 07:00:00,261.22867,,1.0,262.3574,,0.0006888434,1.9066386,-0.120762676
2019-01-08 08:00:00,260.27396,,1.0,261.77142,,0.0009240862,2.4648833,-0.6598979
2019-01-08 09:00:00,260.36835,,1.0,261.89417,,0.0012210514,2.5381706,-0.7884893
2019-01-08 10:00:00,260.9114,,1.0,262.28058,,0.0013229512,2.3700309,-0.6975794
2019-01-08 11:00:00,260.50122,,1.0,261.83478,,0.0014766734,2.8325465,-1.0144465
2019-01-08 12:00:00,259.8115,,8321.0,261.6392,,0.0016525239,2.9750881,-1.3066757
2019-01-08 13:00:00,259.90878,,14793.0,261.65186,,0.001748018,2.8418388,-1.2328937
2019-01-08 14:00:00,260.08664,,14793.0,261.74292,,0.0018295385,2.8639302,-0.8866456
2019-01-08 15:00:00,260.13748,,14793.0,261.91873,,0.0019302741,2.731908,-0.6384221
2019-01-08 16:00:00,260.89835,,14793.0,262.55536,,0.0020688567,2.3875637,-0.51035774
2019-01-08 17:00:00,261.27225,,14793.0,262.9307,,0.0022208337,2.0525117,-0.6094363
2019-01-08 18:00:00,260.53534,,14793.0,262.37958,,0.0023698993,2.0779343,-0.92801625
2019-01-08 19:00:00,260.45038,,14793.0,261.76035,,0.002404254,2.2481778,-1.240272
2019-01-08 20:00:00,260.22025,,14793.0,261.5149,,0.0024566595,2.277633,-1.1473858
2019-01-08 21:00:00,260.55276,,14793.0,261.7437,,0.0025055707,2.2618535,-1.1751857
2019-01-08 22:00:00,260.6486,,14793.0,261.81815,,0.0025544818,2.221002,-1.3817751
2019-01-08 23:00:00,260.75458,,14793.0,261.7857,,0.0025964063,2.149819,-1.6265731
2019-01-09 00:00:00,260.97385,,14793.0,261.85617,,0.0026272684,2.029719,-1.7823057
2019-01-09 01:00:00,261.22794,,14793.0,262.0747,,0.0026627872,1.8983983,-1.8207779
2019-01-09 02:00:00,261.6113,,1.0,262.43738,,3.1443313e-05,1.7884675,-1.8666279
2019-01-09 03:00:00,261.7594,,1.0,262.6274,,5.8811158e-05,1.7349925,-1.8230176
2019-01-09 04:00:00,261.90894,,1.0,262.68207,,9.3165785e-05,1.7030828,-1.7745323
2019-01-09 05:00:00,262.1202,,1.0,262.9315,,0.00012868457,1.6276917,-1.7255201
2019-01-09 06:00:00,262.41788,,1.0,263.1627,,0.00015896372,1.5260015,-1.6500254
2019-01-09 07:00:00,262.65384,,1.0,263.40897,,0.00019564852,1.5025074,-1.5202482
2019-01-09 08:00:00,263.40164,,1.0,264.29584,,0.0002305843,1.1495719,-0.9509413
2019-01-09 09:00:00,263.42343,,1.0,264.3362,,0.00026901625,1.2023457,-0.90074325
2019-01-09 10:00:00,263.4982,,1.0,264.48032,,0.00031326897,1.1388769,-0.7703073
2019-01-09 11:00:00,263.41907,,1.0,264.39084,,0.00034878962,1.1080191,-0.645932
2019-01-09 12:00:00,263.46915,,11557.0,264.48746,,0.0003872197,1.2032223,-0.62142587
2019-01-09 13:00:00,263.57297,,20803.0,264.6173,,0.00042797998,1.2957956,-0.58914626
2019-01-09 14:00:00,263.60275,,20803.0,264.64105,,0.00046815723,1.3902974,-0.5529141
2019-01-09 15:00:00,263.5149,,20803.0,264.5603,,0.0005007647,1.3962586,-0.5987643
2019-01-09 16:00:00,263.19543,,20803.0,264.2586,,0.0005217269,1.3412056,-0.5264316
2019-01-09 17:00:00,262.9711,,20803.0,263.96246,,0.00053803064,1.2677431,-0.5064051
2019-01-09 18:00:00,262.56598,,20803.0,263.66156,,0.00054967776,1.158163,-0.20837873
2019-01-09 19:00:00,262.24728,,20803.0,263.23398,,0.00055899285,1.024563,-0.14974843
2019-01-09 20:00:00,262.142,,20803.0,263.22128,,0.0005712211,1.0243876,-0.010880262
2019-01-09 21:00:00,261.69406,,20803.0,262.84833,,0.0005787909,0.8404684,0.05499646
2019-01-09 22:00:00,261.37534,,20803.0,262.4928,,0.0005968418,0.57063854,0.41086262
2019-01-09 23:00:00,261.00217,,20803.0,262.15152,,0.00064808317,0.25346994,0.5386635
2019-01-10 00:00:00,260.8555,,20803.0,262.05414,,0.00080064125,0.20034552,0.83313245
2019-01-10 01:00:00,260.96368,,20803.0,262.20694,,0.0011278857,0.18561792,1.0148206
2019-01-10 02:00:00,261.61493,,1.0,262.78104,,0.00048387796,0.12197375,1.105994
2019-01-10 03:00:00,261.3935,,1.0,262.51022,,0.0011372026,0.16720843,1.3174584
2019-01-10 04:00:00,260.98038,,1.0,262.11353,,0.0019116402,0.18263745,1.6016505
2019-01-10 05:00:00,260.931,,1.0,262.09372,,0.0026581287,0.24891138,1.87135
2019-01-10 06:00:00,261.06097,,1.0,262.22675,,0.0032246914,0.3791802,1.9027073
2019-01-10 07:00:00,261.2345,,1.0,262.40253,,0.0036846967,0.6218343,1.8502693
2019-01-10 08:00:00,261.39566,,1.0,262.5625,,0.003983409,0.43440855,1.7431538
2019-01-10 09:00:00,261.59967,,1.0,262.7462,,0.0042337915,0.5788789,1.6766183
2019-01-10 10:00:00,261.9046,,1.0,262.9893,,0.0043292856,0.6514647,1.5621245
2019-01-10 11:00:00,261.84506,,1.0,262.93466,,0.0043758685,0.8141693,1.4899235
2019-01-10 12:00:00,262.25162,,10633.0,263.2989,,0.004658277,0.764902,1.4801738
2019-01-10 13:00:00,262.49847,,21727.0,263.46994,,0.005293549,1.0946943,1.2973001
2019-01-10 14:00:00,263.20126,,21727.0,264.0646,,0.0058088712,1.2933409,1.1106052
2019-01-10 15:00:00,264.06305,,21727.0,264.81448,,0.0061238874,1.4109862,1.140645
2019-01-10 16:00:00,264.919,,21727.0,265.596,,0.00633875,1.6229578,1.1896574
2019-01-10 17:00:00,264.49646,,21727.0,265.8304,,0.0066368794,3.615562,1.3291843
2019-01-10 18:00:00,263.80093,,21727.0,266.2477,,0.0075970665,5.343245,0.6963724
2019-01-10 19:00:00,263.0706,,21727.0,265.7243,,0.008465253,4.998024,-0.1407892
2019-01-10 20:00:00,262.2705,,21727.0,265.04095,,0.009247261,4.847768,0.3207432
2019-01-10 21:00:00,261.26135,,21727.0,264.69965,,0.009656025,4.867755,0.41428822
2019-01-10 22:00:00,260.9499,,21727.0,264.05273,,0.010015877,4.988206,0.6273336
2019-01-10 23:00:00,260.47507,,21727.0,263.74234,,0.010670365,4.3049517,0.9834632
2019-01-11 00:00:00,261.41745,,21727.0,264.0171,,0.011574071,4.494832,1.5575132
2019-01-11 01:00:00,262.05197,,21727.0,264.33304,,0.012826564,3.808598,1.850533
2019-01-11 02:00:00,262.00986,,1.0,264.31323,,0.0015797392,3.5186052,1.6502676
2019-01-11 03:00:00,262.61826,,1.0,264.94116,,0.0033760853,4.754493,0.8651486
2019-01-11 04:00:00,263.822,,1.0,265.76706,,0.0044434136,5.2350674,-0.2634517
2019-01-11 05:00:00,263.91855,,1.0,265.946,,0.005301119,4.74222,-0.8767641
2019-01-11 06:00:00,264.11313,,1.0,265.81616,,0.006574575,3.8045654,-1.5039108
2019-01-11 07:00:00,262.88397,,1.0,265.57465,,0.0074445084,4.640705,-3.3788943
2019-01-11 08:00:00,264.42386,,1.0,266.24692,,0.008212541,4.059843,-0.8513357
2019-01-11 09:00:00,265.13828,,1.0,266.85822,,0.00937944,5.274516,-2.366764
2019-01-11 10:00:00,264.43765,,1.0,266.5795,,0.0101538785,5.2382236,-1.6434376
2019-01-11 11:00:00,265.10995,,463.0,266.54227,,0.011383081,4.8058643,-2.0188034
2019-01-11 12:00:00,265.80838,,13406.0,267.44498,,0.012456814,4.305653,-3.9688864
2019-01-11 13:00:00,263.20053,,30510.0,266.5589,,0.012848691,3.458994,-4.276399
2019-01-11 14:00:00,263.09525,,30973.0,265.52634,,0.012946514,3.392369,-3.2671673
2019-01-11 15:00:00,263.52942,,30973.0,265.25473,,0.013199227,3.6644783,-2.8014188
2019-01-11 16:00:00,264.05942,,30973.0,265.8217,,0.01364351,3.872593,-3.6695426
2019-01-11 17:00:00,262.66473,,30973.0,265.2595,,0.013957361,3.9569256,-4.1897054
2019-01-11 18:00:00,261.79715,,30973.0,264.5912,,0.014144274,3.897314,-3.738713
2019-01-11 19:00:00,261.18875,,30973.0,263.8793,,0.014251415,3.8724174,-3.4628212
2019-01-11 20:00:00,261.54086,,30973.0,263.97195,,0.0144109605,3.5470085,-3.0568888
2019-01-11 21:00:00,260.9419,,30973.0,263.30048,,0.014504126,3.5699763,-2.88416
2019-01-11 22:00:00,260.3502,,30973.0,262.85944,,0.01461476,3.5442033,-2.9355438
2019-01-11 23:00:00,259.73236,,30973.0,262.397,,0.0147055965,3.4617991,-2.8080065
2019-01-12 00:00:00,259.42163,,30973.0,262.03036,,0.014794104,3.4053435,-2.8454244
2019-01-12 01:00:00,259.14575,,30973.0,261.67722,,0.014882028,3.4758253,-2.9799447
2019-01-12 02:00:00,258.99472,,1.0,261.53784,,5.7063997e-05,3.4830136,-2.9545164
2019-01-12 03:00:00,258.50903,,1.0,260.92972,,9.60771e-05,3.4309413,-2.7927232
2019-01-12 04:00:00,258.20627,,1.0,260.39838,,0.00013101473,3.391843,-2.7653184
2019-01-12 05:00:00,258.09085,,1.0,260.1165,,0.00016711652,3.3194327,-2.791142
2019-01-12 06:00:00,257.95724,,1.0,259.90112,,0.00020438246,3.1605854,-2.8182833
2019-01-12 07:00:00,258.02188,,1.0,259.97794,,0.00024397671,2.9719324,-2.9323819
2019-01-12 08:00:00,258.51773,,1.0,260.42294,,0.00027600303,2.6554651,-2.8122227
2019-01-12 09:00:00,258.25565,,1.0,260.1149,,0.0003062822,2.4338503,-2.6895602
2019-01-12 10:00:00,257.61966,,1.0,259.29852,,0.00033015572,2.2458985,-2.3860002
2019-01-12 11:00:00,257.36847,,1387.0,258.92,,0.00036101602,2.1431563,-1.9684734
2019-01-12 12:00:00,257.5456,,29586.0,259.04355,,0.0004046876,2.1968067,-1.6326339
2019-01-12 13:00:00,257.6037,,54548.0,259.07047,,0.00045360066,2.1452603,-1.4243317
2019-01-12 14:00:00,257.63562,,55011.0,259.1148,,0.0004908666,2.0218294,-1.2953448
2019-01-12 15:00:00,257.7518,,55011.0,259.23676,,0.0005193986,1.897697,-1.1444871
2019-01-12 16:00:00,257.81787,,55011.0,259.2819,,0.00054152496,1.8182733,-1.0805867
2019-01-12 17:00:00,257.8251,,55011.0,259.29376,,0.00056074,1.7814544,-1.1372408
2019-01-12 18:00:00,257.7605,,55011.0,259.2146,,0.0005764626,1.8021431,-1.1774256
2019-01-12 19:00:00,257.64145,,55011.0,259.13223,,0.0005921833,1.8657873,-1.2446198
2019-01-12 20:00:00,257.96597,,55011.0,259.48224,,0.00060615875,1.8179226,-1.2401402
2019-01-12 21:00:00,258.23605,,55011.0,259.7673,,0.0006253738,1.6699457,-1.0185308
2019-01-12 22:00:00,258.62735,,55011.0,260.1165,,0.0006509945,1.48252,-0.7418486
