time,d2m,msdwswrf,ssrd,t2m,tcc,u10,v10
2020-01-03 05:00:00,269.54572,0.0,0.0,272.1719,0.98998976,2.2747304,1.9666677
2020-01-03 06:00:00,268.73752,0.0,0.0,272.28998,0.7331421,2.7101874,1.6166375
2020-01-03 07:00:00,267.32608,0.0,0.0,270.65332,0.27123737,2.6340804,1.7838601
2020-01-03 08:00:00,266.44064,0.0,0.0,270.18826,0.7432439,2.2287726,2.2723298
2020-01-03 09:00:00,265.91208,0.0,0.0,269.33664,0.826408,1.890446,2.2448106
2020-01-03 10:00:00,265.92804,0.0,0.0,269.35574,0.81040084,2.7162175,2.0802555
2020-01-03 11:00:00,265.28265,0.0,0.0,269.20468,0.96519315,4.089081,1.3848284
2020-01-03 12:00:00,263.50925,0.17404175,584.75,268.48367,0.9411747,4.0434494,1.1443144
2020-01-03 13:00:00,261.97266,0.08123779,292.375,267.03107,0.95458776,3.331268,1.5287439
2020-01-03 14:00:00,261.54623,0.0,0.0,266.09894,0.9859765,2.2849975,1.7785246
2020-01-03 15:00:00,261.80988,0.0,0.0,265.50327,0.99162257,1.6466422,1.4888687
2020-01-03 16:00:00,261.7237,0.0,0.0,265.31326,0.98127663,1.7090598,1.5781665
2020-01-03 17:00:00,261.57178,0.0,0.0,264.90625,0.5761982,2.0030587,1.7759974
2020-01-03 18:00:00,261.33685,0.0,0.0,264.554,0.22840402,1.939826,2.0427673
2020-01-03 19:00:00,261.0451,0.0,0.0,264.43063,0.0156104565,1.6054106,2.2726107
2020-01-03 20:00:00,260.9302,0.0,0.0,264.7011,0.7456854,0.4017105,2.1858404
2020-01-03 21:00:00,261.3643,0.0,0.0,264.7796,0.9998169,-0.43660963,1.8855134
2020-01-03 22:00:00,262.7036,0.0,0.0,265.80475,1.0,-0.8821709,1.6746248
2020-01-03 23:00:00,262.88873,0.0,0.0,265.43796,1.0,-1.2219644,1.1021928
2020-01-04 00:00:00,262.8466,0.0,0.0,264.9907,0.9998169,-0.7959597,0.57061875
2020-01-04 01:00:00,262.6851,0.0,0.0,264.55136,0.9998169,-0.106268525,-0.94674027
2020-01-04 02:00:00,262.85425,0.0,0.0,264.55466,0.99368256,0.8537907,-1.5589069
2020-01-04 03:00:00,262.93216,0.0,0.0,264.77762,0.99847406,1.8338952,-1.8774863
2020-01-04 04:00:00,262.9181,0.0,0.0,264.86734,0.9790182,2.4231966,-1.9462849
2020-01-04 05:00:00,263.62286,0.0,0.0,265.7005,0.9414951,2.5842113,-1.5473938
2020-01-04 06:00:00,264.16867,0.0,0.0,266.01056,0.97967434,2.7268105,-1.5490786
2020-01-04 07:00:00,264.29572,0.0,0.0,265.88522,0.9495216,3.1855726,-2.6172812
2020-01-04 08:00:00,265.0675,0.0,0.0,266.5772,0.90517753,3.421228,-3.6533313
2020-01-04 09:00:00,264.18335,0.0,0.0,266.46902,0.9814445,3.6562314,-3.8685725
2020-01-04 10:00:00,263.40454,0.0,0.0,265.68994,0.9701219,3.8747747,-3.7312562
2020-01-04 11:00:00,262.41187,0.0,0.0,265.24533,0.9595776,3.9072058,-3.6409755
2020-01-04 12:00:00,261.89224,0.37127686,1336.625,264.59686,0.90261394,3.9585416,-3.7756243
2020-01-04 13:00:00,261.40387,0.2088623,793.625,264.47812,0.80824924,3.8165944,-3.9202414
2020-01-04 14:00:00,260.92383,0.0,0.0,264.23074,0.8106297,3.4842973,-3.7896647
2020-01-04 15:00:00,261.2896,0.0,0.0,264.0744,0.6611936,3.2587461,-3.5978713
2020-01-04 16:00:00,261.31323,0.0,0.0,264.10608,0.44153327,3.1177769,-3.2860312
2020-01-04 17:00:00,261.1147,0.0,0.0,263.91608,0.44035828,3.1314664,-2.819605
2020-01-04 18:00:00,260.8983,0.0,0.0,263.87717,0.4959944,3.1801944,-2.5848477
2020-01-04 19:00:00,260.71506,0.0,0.0,263.75116,0.55333954,3.0136385,-2.2154415
2020-01-04 20:00:00,260.19095,0.0,0.0,263.10138,0.51702195,2.839749,-1.9322444
2020-01-04 21:00:00,259.69876,0.0,0.0,262.52615,0.63467264,2.4830067,-1.5243673
2020-01-04 22:00:00,259.9573,0.0,0.0,262.40875,0.68420494,2.1663551,-1.1510298
2020-01-04 23:00:00,260.53186,0.0,0.0,262.91074,0.6696931,2.0175629,-0.9106561
2020-01-05 00:00:00,260.31543,0.0,0.0,262.40677,0.7078724,2.0970926,-0.7254617
2020-01-05 01:00:00,260.28033,0.0,0.0,262.18512,0.74928665,1.983991,-0.44423008
2020-01-05 02:00:00,260.0684,0.0,0.0,262.08087,0.8516015,1.9888802,-0.48593044
2020-01-05 03:00:00,260.19797,0.0,0.0,262.13034,0.94537103,1.9709535,-0.40042365
2020-01-05 04:00:00,260.75272,0.0,0.0,262.7841,0.9866785,1.9748647,-0.39256096
2020-01-05 05:00:00,260.51782,0.0,0.0,262.47208,1.0,1.8581779,-0.10206258
2020-01-05 06:00:00,261.17725,0.0,0.0,263.36526,1.0,1.8505182,0.07891972
2020-01-05 07:00:00,261.01,0.0,0.0,262.94638,1.0,1.5850393,0.1322737
2020-01-05 08:00:00,261.20407,0.0,0.0,262.93317,1.0,1.4250022,0.33937138
2020-01-05 09:00:00,261.13193,0.0,0.0,262.74518,0.9895778,1.1885321,0.5195112
2020-01-05 10:00:00,260.95636,0.0,0.0,262.321,1.0,0.8169594,0.60951096
2020-01-05 11:00:00,260.7955,0.0,0.0,262.1739,0.9992676,0.45418704,0.92092973
2020-01-05 12:00:00,260.0205,0.6033325,2172.0,262.02084,1.0,0.029485941,0.9040811
2020-01-05 13:00:00,259.94455,0.33648682,1211.25,262.11652,1.0,-0.6352706,0.71200675
2020-01-05 14:00:00,260.60144,0.0,0.0,262.5763,1.0,-0.8948827,1.3984478
2020-01-05 15:00:00,260.71506,0.0,0.0,262.62378,1.0,-0.8551178,1.5190558
2020-01-05 16:00:00,260.92383,0.0,0.0,262.75705,1.0,-0.94964075,1.3580111
2020-01-05 17:00:00,261.386,0.0,0.0,263.15286,1.0,-0.8901565,1.2421768
2020-01-05 18:00:00,261.8239,0.0,0.0,263.3125,1.0,-0.48827124,1.1440336
2020-01-05 19:00:00,261.94266,0.0,0.0,263.18582,1.0,0.13134253,1.0249699
2020-01-05 20:00:00,262.03586,0.0,0.0,263.20496,0.9996338,0.6015124,0.6944561
2020-01-05 21:00:00,261.99692,0.0,0.0,263.3283,0.9849999,1.0493553,0.46489364
2020-01-05 22:00:00,261.37323,0.0,0.0,262.74188,0.975539,1.365844,0.13353735
2020-01-05 23:00:00,262.2427,0.0,0.0,263.60538,0.98277205,1.7162305,-0.19978459
2020-01-06 00:00:00,263.9331,0.0,0.0,265.1411,0.9504677,1.8104274,-0.4129197
2020-01-06 01:00:00,265.1588,0.0,0.0,266.2032,0.7942716,1.9135878,-0.0032173172
2020-01-06 02:00:00,266.17828,0.0,0.0,267.23755,0.68805027,1.6878737,0.25863838
2020-01-06 03:00:00,266.33725,0.0,0.0,267.48822,0.8215708,1.6950444,0.17973065
2020-01-06 04:00:00,266.16425,0.0,0.0,267.22238,0.71243495,1.5405483,0.07653283
2020-01-06 05:00:00,267.0369,0.0,0.0,267.95724,0.89689165,1.4487959,0.07330351
2020-01-06 06:00:00,266.48788,0.0,0.0,267.77386,0.85036546,1.4802493,0.3204167
2020-01-06 07:00:00,266.71707,0.0,0.0,268.12085,0.7659805,1.453848,0.22044817
2020-01-06 08:00:00,266.7777,0.0,0.0,268.0562,0.80472434,1.4592261,0.08762485
2020-01-06 09:00:00,267.54376,0.0,0.0,268.83658,0.86032987,1.542993,-0.07917653
2020-01-06 10:00:00,267.1435,0.0,0.0,268.61032,0.9115865,1.7286162,-0.29778743
2020-01-06 11:00:00,267.50482,0.0,0.0,269.09586,0.7293272,2.1852596,-0.37936288
2020-01-06 12:00:00,267.32544,1.2298279,4469.125,268.75412,0.9708849,1.7670773,-0.33513522
2020-01-06 13:00:00,267.45758,0.8121643,3007.25,268.42694,1.0,1.2038513,0.105175495
2020-01-06 14:00:00,267.12628,0.0,0.0,267.69534,1.0,0.50959706,0.34189868
2020-01-06 15:00:00,266.89645,0.0,0.0,267.67358,1.0,-0.19362068,0.4508531
2020-01-06 16:00:00,267.16522,0.0,0.0,268.08984,0.9988403,-0.31682634,0.6081069
2020-01-06 17:00:00,267.30182,0.0,0.0,268.12943,1.0,-0.32921207,0.48300588
2020-01-06 18:00:00,267.6887,0.0,0.0,268.3689,1.0,-0.16395998,0.5144566
2020-01-06 19:00:00,267.78317,0.0,0.0,268.42825,1.0,0.20777571,0.5751117
2020-01-06 20:00:00,267.97977,0.0,0.0,268.71918,1.0,0.40252542,0.5308841
2020-01-06 21:00:00,268.30728,0.0,0.0,268.9857,0.9974059,0.6396475,0.32940263
2020-01-06 22:00:00,268.80072,0.0,0.0,269.3538,0.9948728,0.87383604,0.16428608
2020-01-06 23:00:00,269.05225,0.0,0.0,269.66183,1.0,0.67957526,0.38135254
2020-01-07 00:00:00,269.62424,0.0,0.0,270.32547,1.0,-0.01696062,0.24698475
2020-01-07 01:00:00,269.73724,0.0,0.0,270.4904,0.9975432,-0.069437146,0.4438328
2020-01-07 02:00:00,270.4656,0.0,0.0,271.24243,1.0,-0.006367564,0.60291195
2020-01-07 03:00:00,270.96292,0.0,0.0,271.68506,1.0,-0.2506603,0.35579878
2020-01-07 04:00:00,271.09824,0.0,0.0,271.6567,1.0,-0.29466236,0.2542858
2020-01-07 05:00:00,271.51956,0.0,0.0,271.9166,1.0,-0.22295535,0.23996449
2020-01-07 06:00:00,271.74875,0.0,0.0,272.00235,1.0,-0.16249335,0.24965245
2020-01-07 07:00:00,272.1758,0.0,0.0,272.24512,1.0,0.08310318,0.3291218
2020-01-07 08:00:00,271.946,0.0,0.0,272.32428,1.0,0.44652748,0.3482169
2020-01-07 09:00:00,271.83878,0.0,0.0,272.30054,1.0,0.96835893,0.3850031
2020-01-07 10:00:00,271.8809,0.0,0.0,272.4872,0.9998474,1.1807095,0.22171181
2020-01-07 11:00:00,270.29007,0.0,0.0,271.83548,0.80286264,1.2975594,0.44172674
2020-01-07 12:00:00,270.26773,1.6591187,5972.75,271.81238,0.7780508,1.3953416,0.5011182
2020-01-07 13:00:00,270.68777,1.2646484,4594.5,272.36517,0.71997315,1.4574335,0.5290588
2020-01-07 14:00:00,270.87354,0.0,0.0,272.56772,0.7950498,1.4186465,0.8234885
2020-01-07 15:00:00,270.1477,0.0,0.0,271.82294,0.738666,0.9222383,1.0370449
2020-01-07 16:00:00,269.37656,0.0,0.0,270.98184,0.952131,0.38378382,1.3644698
2020-01-07 17:00:00,269.5636,0.0,0.0,271.11115,1.0,0.2741046,1.517371
2020-01-07 18:00:00,268.62964,0.0,0.0,269.95078,1.0,-0.11832833,1.8021127
2020-01-07 19:00:00,267.27054,0.0,0.0,269.02063,1.0,-0.8634293,1.4028003
2020-01-07 20:00:00,267.6121,0.0,0.0,269.30563,1.0,-1.2501583,1.8585557
2020-01-07 21:00:00,268.60413,0.0,0.0,269.98837,1.0,-1.1510723,2.1124084
2020-01-07 22:00:00,268.69476,0.0,0.0,270.29053,1.0,-1.3748307,2.058914
2020-01-07 23:00:00,269.22845,0.0,0.0,270.58737,1.0,-1.16411,2.182611
2020-01-08 00:00:00,269.4289,0.0,0.0,270.0814,0.9999237,-1.0770836,2.1000526
2020-01-08 01:00:00,269.52274,0.0,0.0,270.02863,0.9999237,-0.97050095,1.8751235
2020-01-08 02:00:00,269.29932,0.0,0.0,269.78915,0.98329085,-0.8722298,1.8755447
2020-01-08 03:00:00,269.1429,0.0,0.0,269.66647,1.0,-0.6416266,1.8113796
2020-01-08 04:00:00,269.1231,0.0,0.0,269.68164,1.0,-0.59713554,1.8275261
2020-01-08 05:00:00,269.1282,0.0,0.0,269.7654,1.0,-0.6364114,1.7050928
2020-01-08 06:00:00,269.04202,0.0,0.0,269.92044,1.0,-0.60039496,1.6134082
2020-01-08 07:00:00,268.89075,0.0,0.0,269.98114,0.9999237,-0.3474648,1.5302883
2020-01-08 08:00:00,268.95523,0.0,0.0,270.15924,0.9974669,0.25145173,1.4028003
2020-01-08 09:00:00,268.91882,0.0,0.0,270.35846,0.9999237,1.0024197,0.9498532
2020-01-08 10:00:00,268.78925,0.0,0.0,270.18958,0.99719226,1.4238615,0.34414515
2020-01-08 11:00:00,268.7899,0.011627197,41.75,270.16187,0.6942609,1.5420151,0.3344572
2020-01-08 12:00:00,266.93924,2.8657532,10316.625,268.89993,0.73413396,2.002081,0.63450307
2020-01-08 13:00:00,266.1604,2.2276306,7977.625,268.7627,0.89744097,2.3747942,0.92851156
2020-01-08 14:00:00,267.0069,0.0,0.0,270.52405,0.62812626,1.8195539,1.355203
2020-01-08 15:00:00,265.98038,0.0,0.0,269.31223,0.48166573,1.2457347,1.7911612
2020-01-08 16:00:00,265.78824,0.0,0.0,268.60373,0.37434575,1.12807,2.0705676
2020-01-08 17:00:00,265.47034,0.0,0.0,268.21848,0.69778585,0.8156556,2.4496617
2020-01-08 18:00:00,264.9877,0.0,0.0,267.67624,0.9444555,0.587008,2.2561834
2020-01-08 19:00:00,264.30975,0.0,0.0,267.58585,0.9619581,0.52181983,2.129257
2020-01-08 20:00:00,263.83417,0.0,0.0,267.64523,0.9810935,0.20125687,2.153547
2020-01-08 21:00:00,264.53445,0.0,0.0,267.47964,0.9804984,0.08831835,2.2279618
2020-01-08 22:00:00,264.78854,0.0,0.0,266.92947,0.95892143,0.44750524,2.1775563
2020-01-08 23:00:00,264.49808,0.0,0.0,266.752,0.9504677,0.2708453,2.4436243
2020-01-09 00:00:00,264.81473,0.0,0.0,267.34442,0.9906307,0.5964603,2.6011589
2020-01-09 01:00:00,265.76077,0.0,0.0,268.00473,0.96992356,0.95825475,2.2764018
2020-01-09 02:00:00,265.80292,0.0,0.0,267.7976,0.93314815,1.2178668,2.0090702
2020-01-09 03:00:00,266.64304,0.0,0.0,268.93423,0.9642012,1.558964,1.6649369
2020-01-09 04:00:00,267.07968,0.0,0.0,269.8281,0.97740066,2.6070273,1.6604439
2020-01-09 05:00:00,267.4225,0.0,0.0,270.1533,0.9951322,4.0185146,1.1513346
2020-01-09 06:00:00,267.37524,0.0,0.0,270.16055,0.99606305,5.668265,0.24235138
2020-01-09 07:00:00,267.49078,0.0,0.0,269.87756,0.8607572,6.396091,-0.81826955
2020-01-09 08:00:00,267.185,0.0,0.0,269.8063,0.69206357,6.7981396,-1.2063495
2020-01-09 09:00:00,266.39532,0.0,0.0,269.52066,0.604825,6.6951423,-1.2043839
2020-01-09 10:00:00,265.80865,0.0,0.0,268.49622,0.6388537,6.859742,-1.434508
2020-01-09 11:00:00,265.42117,0.058013916,208.875,268.17163,0.92780733,5.972694,-1.3859278
2020-01-09 12:00:00,264.95706,4.014374,14535.125,267.75275,0.86765444,6.003332,-1.5535716
2020-01-09 13:00:00,264.22165,3.27182,11736.75,267.603,0.6488792,5.953789,-1.5646635
2020-01-09 14:00:00,264.49936,0.011627197,0.0,267.59573,0.7699175,6.2239943,-1.7793431
2020-01-09 15:00:00,265.10773,0.0,0.0,267.80023,0.6049014,6.154895,-1.8162698
2020-01-09 16:00:00,265.15176,0.0,0.0,267.69867,0.45035326,6.2267647,-2.1842716
2020-01-09 17:00:00,265.30243,0.0,0.0,268.0694,0.5873987,5.166479,-1.8523538
2020-01-09 18:00:00,265.2022,0.0,0.0,268.50146,0.5644332,4.62395,-1.7094214
2020-01-09 19:00:00,265.1856,0.0,0.0,268.4065,0.8147956,3.9349108,-1.3789076
2020-01-09 20:00:00,265.49905,0.0,0.0,268.63406,0.83118427,3.6537867,-1.1028708
2020-01-09 21:00:00,265.28647,0.0,0.0,268.6519,0.88163215,3.3122005,-0.8434021
2020-01-09 22:00:00,265.2239,0.0,0.0,268.40912,0.8600857,2.907382,-0.56287247
2020-01-09 23:00:00,265.37967,0.0,0.0,268.07138,0.5775106,2.6212058,-0.45770895
2020-01-10 00:00:00,265.74164,0.0,0.0,268.31808,0.4625761,2.338126,-0.17647733
2020-01-10 01:00:00,266.38065,0.0,0.0,268.8557,0.47249478,2.0288079,-0.01725784
2020-01-10 02:00:00,266.7605,0.0,0.0,269.17633,0.48651823,1.8764305,0.18324079
2020-01-10 03:00:00,266.5562,0.0,0.0,268.66705,0.74724185,1.697163,0.28152442
2020-01-10 04:00:00,266.3168,0.0,0.0,268.05423,0.64327896,1.5617346,0.24164936
2020-01-10 05:00:00,266.37808,0.0,0.0,267.75735,0.7593121,1.3928971,0.13115045
2020-01-10 06:00:00,266.64175,0.0,0.0,267.98892,0.77794397,1.3052189,0.12230493
2020-01-10 07:00:00,266.2051,0.0,0.0,267.42422,0.8202127,1.222593,0.07147825
2020-01-10 08:00:00,266.0404,0.0,0.0,267.4836,0.8245617,1.1841319,-0.015994191
2020-01-10 09:00:00,266.5013,0.0,0.0,267.9724,0.8627714,1.1841319,-0.1054323
2020-01-10 10:00:00,266.57343,0.0,0.0,268.4177,0.9141196,1.3997419,-0.094761506
2020-01-10 11:00:00,266.13614,0.18563843,584.75,267.4018,0.74773014,2.200579,-0.039301455
2020-01-10 12:00:00,266.46875,5.209381,18753.625,267.89722,0.8217234,1.9548193,-0.023014456
2020-01-10 13:00:00,266.40555,4.408844,15913.5,267.87546,0.8618711,1.7876116,0.103490636
2020-01-10 14:00:00,266.46683,0.034820557,167.125,267.67294,0.7018754,1.5887876,0.41462857
2020-01-10 15:00:00,265.97147,0.0,0.0,267.08185,0.74354905,1.5061616,0.40943354
2020-01-10 16:00:00,266.0921,0.0,0.0,267.13,0.8689363,1.5113766,0.24333422
2020-01-10 17:00:00,266.20956,0.0,0.0,266.913,0.8576442,1.437714,0.4233337
2020-01-10 18:00:00,265.15305,0.0,0.0,266.28696,0.7640731,1.60867,0.22311586
2020-01-10 19:00:00,264.60788,0.0,0.0,266.3496,0.73120415,1.7814188,0.12342817
2020-01-10 20:00:00,264.83194,0.0,0.0,267.28174,0.5281919,1.9269514,0.17425486
2020-01-10 21:00:00,264.89578,0.0,0.0,267.37805,0.7734424,2.1687996,0.21019858
2020-01-10 22:00:00,264.43616,0.0,0.0,266.7164,0.72905254,2.0798178,0.36253822
2020-01-10 23:00:00,266.14127,0.0,0.0,268.30753,0.5568645,1.7630031,0.35411394
2020-01-11 00:00:00,266.08252,0.0,0.0,268.20792,0.54561824,1.6065514,0.2023359
2020-01-11 01:00:00,265.77036,0.0,0.0,268.076,0.5611524,1.2079256,0.063053936
2020-01-11 02:00:00,265.73013,0.0,0.0,267.80487,0.9910427,1.1262773,0.4669997
2020-01-11 03:00:00,265.34967,0.0,0.0,267.1577,1.0,0.9828633,0.91587514
2020-01-11 04:00:00,265.53607,0.0,0.0,267.53967,1.0,0.44196427,0.8672949
2020-01-11 05:00:00,265.8291,0.0,0.0,267.48755,1.0,0.42159295,0.7642375
2020-01-11 06:00:00,265.14667,0.0,0.0,266.60226,1.0,0.051975846,0.77125776
2020-01-11 07:00:00,265.31073,0.0,0.0,266.65506,1.0,-0.29498827,1.0154225
2020-01-11 08:00:00,265.3554,0.0,0.0,266.78238,1.0,-0.3653916,1.0755159
2020-01-11 09:00:00,265.08154,0.0,0.0,266.66562,1.0,-1.2281573,1.0378872
2020-01-11 10:00:00,265.3733,0.0,0.0,266.84634,0.9999237,-1.4400189,1.5443288
2020-01-11 11:00:00,264.9692,0.29006958,1044.25,266.6821,1.0,-1.0495417,1.581817
2020-01-11 12:00:00,265.12433,3.492279,12613.875,266.89716,1.0,-1.297257,1.0982615
2020-01-11 13:00:00,265.10645,3.422638,12279.75,266.7705,1.0,-1.0990846,1.2331909
2020-01-11 14:00:00,265.34393,0.09283447,250.625,266.82526,1.0,-1.0097768,1.3474807
2020-01-11 15:00:00,265.22073,0.0,0.0,266.4855,1.0,-0.49120474,1.3997115
2020-01-11 16:00:00,265.01645,0.0,0.0,266.08774,1.0,-0.18204975,1.4202106
2020-01-11 17:00:00,264.93985,0.0,0.0,265.9954,1.0,-0.51320577,1.0690572
2020-01-11 18:00:00,264.98325,0.0,0.0,265.88916,1.0,-0.08361554,0.9857969
2020-01-11 19:00:00,264.96283,0.0,0.0,265.9083,0.9999237,0.460217,0.79835594
2020-01-11 20:00:00,265.12177,0.0,0.0,266.0264,0.98255837,0.49427783,0.5345346
2020-01-11 21:00:00,264.876,0.0,0.0,265.9004,0.9948728,0.5394206,0.55026
2020-01-11 22:00:00,264.64554,0.0,0.0,265.60355,0.98149025,0.5467543,0.5758137
2020-01-11 23:00:00,264.68066,0.0,0.0,265.82123,0.9912716,1.0315915,0.60894936
2020-01-12 00:00:00,265.36307,0.0,0.0,266.55347,0.9996338,1.073149,0.63674957
2020-01-12 01:00:00,265.771,0.0,0.0,266.94266,0.9917904,1.2397048,0.56205404
2020-01-12 02:00:00,265.57184,0.0,0.0,266.69858,0.8651519,1.4734045,0.43625098
2020-01-12 03:00:00,265.39563,0.0,0.0,266.83054,0.76068544,1.829658,0.33094704
2020-01-12 04:00:00,267.03116,0.0,0.0,269.082,0.64892495,2.1415834,0.33951178
2020-01-12 05:00:00,266.75345,0.0,0.0,269.64468,0.6404712,3.6163034,0.39792037
2020-01-12 06:00:00,266.7905,0.0,0.0,269.75156,0.8333206,4.9445133,-0.0051829964
2020-01-12 07:00:00,266.30148,0.0,0.0,269.1849,0.66198707,5.142196,-0.82908076
2020-01-12 08:00:00,266.39917,0.0,0.0,269.41644,0.57329893,4.8001213,-0.9050399
2020-01-12 09:00:00,266.18213,0.0,0.0,269.11496,0.9307067,4.4577203,-1.0542907
2020-01-12 10:00:00,266.39468,0.0,0.0,269.1242,0.8590939,4.099348,-0.93522704
2020-01-12 11:00:00,264.00143,0.6265259,2297.25,268.27982,0.9101369,3.7271235,-0.40056401
2020-01-12 12:00:00,263.78436,8.260742,29738.5,267.56473,0.7779287,3.4582222,-0.110908106
2020-01-12 13:00:00,265.72888,7.8546753,28193.125,269.37225,0.9491554,2.6438584,0.01026158
2020-01-12 14:00:00,265.78058,0.33648682,1211.25,269.30298,0.7844597,1.6075292,0.32589248
2020-01-12 15:00:00,265.42438,0.0,0.0,268.5879,0.74493766,1.4070755,0.545767
2020-01-12 16:00:00,263.8782,0.0,0.0,267.38266,0.49678788,1.5310961,0.39286578
2020-01-12 17:00:00,263.7646,0.0,0.0,267.54956,0.4121435,1.4730786,0.34442598
2020-01-12 18:00:00,263.92227,0.0,0.0,267.48822,0.8063419,1.4093571,0.43737417
2020-01-12 19:00:00,264.04932,0.0,0.0,267.10495,0.91711044,1.2674098,0.5675298
2020-01-12 20:00:00,263.65543,0.0,0.0,266.29883,0.95565593,1.0312655,0.5621944
2020-01-12 21:00:00,263.29218,0.0,0.0,265.19257,0.9707171,1.0429995,0.522881
